date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202139,unknown,fully_vaccinated,0,0,1592,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,unknown,partially_vaccinated,0,0,325,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,female,fully_vaccinated,11,272,2693598,0.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,female,partially_vaccinated,1,85,197839,0.51,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,female,not_vaccinated,30,2503,1465265,2.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,female,unknown,5,1957,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,male,fully_vaccinated,15,345,2595493,0.58,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,male,partially_vaccinated,3,133,207698,1.44,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,male,not_vaccinated,31,3076,1484887,2.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,male,unknown,5,2400,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,unknown,fully_vaccinated,0,0,1686,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,unknown,partially_vaccinated,0,0,262,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,unknown,not_vaccinated,1,1,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202104,all,fully_vaccinated,0,0,15347,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202104,all,partially_vaccinated,2,2,277668,0.72,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202104,all,not_vaccinated,59,59,8351765,0.71,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202104,all,unknown,293,293,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202105,all,fully_vaccinated,0,0,46827,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202105,all,partially_vaccinated,5,7,314646,1.59,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202105,all,not_vaccinated,123,182,8283307,1.48,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202105,all,unknown,323,616,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202106,all,fully_vaccinated,3,3,103136,2.91,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202106,all,partially_vaccinated,5,12,335967,1.49,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202106,all,not_vaccinated,119,301,8205677,1.45,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202106,all,unknown,235,851,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202107,all,fully_vaccinated,4,7,175395,2.28,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202107,all,partially_vaccinated,10,22,322381,3.1,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202107,all,not_vaccinated,122,423,8147004,1.5,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202107,all,unknown,230,1081,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202108,all,fully_vaccinated,8,15,265326,3.02,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202108,all,partially_vaccinated,6,28,281030,2.14,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202108,all,not_vaccinated,96,519,8098424,1.19,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202108,all,unknown,177,1258,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,all,fully_vaccinated,6,21,342041,1.75,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,all,partially_vaccinated,7,35,279488,2.5,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,all,not_vaccinated,142,661,8023251,1.77,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,all,unknown,180,1438,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,all,fully_vaccinated,5,26,404265,1.24,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,all,partially_vaccinated,7,42,307273,2.28,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,all,not_vaccinated,143,804,7933242,1.8,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,all,unknown,220,1658,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,all,fully_vaccinated,7,33,478035,1.46,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,all,partially_vaccinated,11,53,311218,3.53,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,all,not_vaccinated,165,969,7855527,2.1,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,all,unknown,236,1894,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,all,fully_vaccinated,6,39,547444,1.1,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,all,partially_vaccinated,5,58,355470,1.41,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,all,not_vaccinated,204,1173,7741866,2.64,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,all,unknown,261,2155,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,all,fully_vaccinated,16,55,614037,2.61,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,all,partially_vaccinated,8,66,398129,2.01,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,all,not_vaccinated,230,1403,7632614,3.01,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,all,unknown,286,2441,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,all,fully_vaccinated,14,69,701724,2,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,all,partially_vaccinated,16,82,434750,3.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,all,not_vaccinated,220,1623,7508306,2.93,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,all,unknown,278,2719,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202115,all,fully_vaccinated,17,86,787026,2.16,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202115,all,partially_vaccinated,10,92,562345,1.78,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202115,all,not_vaccinated,266,1889,7295409,3.65,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202115,all,unknown,208,2927,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202116,all,fully_vaccinated,12,98,897642,1.34,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202116,all,partially_vaccinated,13,105,713151,1.82,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202116,all,not_vaccinated,266,2155,7033987,3.78,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202116,all,unknown,218,3145,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202117,all,fully_vaccinated,13,111,1005936,1.29,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202117,all,partially_vaccinated,15,120,891917,1.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202117,all,not_vaccinated,257,2412,6746927,3.81,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202117,all,unknown,196,3341,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202118,all,fully_vaccinated,18,129,1142926,1.57,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202118,all,partially_vaccinated,15,135,1079861,1.39,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202118,all,not_vaccinated,203,2615,6421993,3.16,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202118,all,unknown,154,3495,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202119,all,fully_vaccinated,6,135,1334378,0.45,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202119,all,partially_vaccinated,9,144,1176007,0.77,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202119,all,not_vaccinated,147,2762,6134395,2.4,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202119,all,unknown,104,3599,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202120,all,fully_vaccinated,7,142,1599709,0.44,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202120,all,partially_vaccinated,12,156,1229614,0.98,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202120,all,not_vaccinated,162,2924,5815457,2.79,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202120,all,unknown,91,3690,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202121,all,fully_vaccinated,13,155,1874982,0.69,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202121,all,partially_vaccinated,5,161,1248746,0.4,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202121,all,not_vaccinated,75,2999,5521052,1.36,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202121,all,unknown,59,3749,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,all,fully_vaccinated,11,166,2188207,0.5,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,all,partially_vaccinated,5,166,1275115,0.39,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,all,not_vaccinated,76,3075,5181458,1.47,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202122,all,unknown,40,3789,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,all,fully_vaccinated,15,181,2495038,0.6,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,all,partially_vaccinated,3,169,1325101,0.23,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,all,not_vaccinated,36,3111,4824641,0.75,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202123,all,unknown,34,3823,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,all,fully_vaccinated,5,186,2809763,0.18,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,all,partially_vaccinated,2,171,1320987,0.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,all,not_vaccinated,33,3144,4514030,0.73,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202124,all,unknown,21,3844,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,all,fully_vaccinated,4,190,3117851,0.13,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,all,partially_vaccinated,0,171,1245203,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,all,not_vaccinated,20,3164,4281726,0.47,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202125,all,unknown,18,3862,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202126,all,fully_vaccinated,3,193,3452052,0.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,all,partially_vaccinated,1,172,1039360,0.1,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,all,not_vaccinated,8,3172,4153368,0.19,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202126,all,unknown,11,3873,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,all,fully_vaccinated,0,193,3788129,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,all,partially_vaccinated,0,172,790376,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,all,not_vaccinated,21,3193,4066275,0.52,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202127,all,unknown,7,3880,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,all,fully_vaccinated,7,200,4084900,0.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,all,partially_vaccinated,2,174,568722,0.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,all,not_vaccinated,42,3235,3991158,1.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202128,all,unknown,10,3890,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,all,fully_vaccinated,14,214,4313476,0.32,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,all,partially_vaccinated,0,174,411295,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,all,not_vaccinated,55,3290,3920009,1.4,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202129,all,unknown,17,3907,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,all,fully_vaccinated,13,227,4439140,0.29,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,all,partially_vaccinated,0,174,352580,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,all,not_vaccinated,87,3377,3853060,2.26,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202130,all,unknown,22,3929,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,all,fully_vaccinated,15,242,4525728,0.33,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,all,partially_vaccinated,2,176,320607,0.62,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,all,not_vaccinated,123,3500,3798445,3.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202131,all,unknown,28,3957,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,all,fully_vaccinated,33,275,4602866,0.72,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,all,partially_vaccinated,7,183,306986,2.28,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,all,not_vaccinated,276,3776,3734928,7.39,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202132,all,unknown,30,3987,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,all,fully_vaccinated,55,330,4679614,1.18,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,all,partially_vaccinated,3,186,303779,0.99,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,all,not_vaccinated,360,4136,3661387,9.83,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202133,all,unknown,80,4067,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,all,fully_vaccinated,42,372,4754564,0.88,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,all,partially_vaccinated,5,191,322082,1.55,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,all,not_vaccinated,343,4479,3568134,9.61,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202134,all,unknown,81,4148,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,all,fully_vaccinated,43,415,4816411,0.89,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,all,partially_vaccinated,5,196,363194,1.38,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,all,not_vaccinated,294,4773,3465175,8.48,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202135,all,unknown,56,4204,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,all,fully_vaccinated,47,462,4888864,0.96,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,all,partially_vaccinated,3,199,424107,0.71,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,all,not_vaccinated,246,5019,3331809,7.38,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202136,all,unknown,52,4256,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,all,fully_vaccinated,53,515,4977409,1.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,all,partially_vaccinated,7,206,485467,1.44,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,all,not_vaccinated,218,5237,3181904,6.85,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202137,all,unknown,36,4292,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,all,fully_vaccinated,48,563,5073885,0.95,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,all,partially_vaccinated,4,210,499903,0.8,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,all,not_vaccinated,164,5401,3070992,5.34,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202138,all,unknown,33,4325,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,all,fully_vaccinated,28,591,5173479,0.54,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,all,partially_vaccinated,4,214,471294,0.85,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,all,not_vaccinated,117,5518,3000007,3.9,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202139,all,unknown,24,4349,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,all,fully_vaccinated,26,617,5290777,0.49,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,all,partially_vaccinated,4,218,405799,0.99,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,all,not_vaccinated,62,5580,2948204,2.1,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
202140,all,unknown,10,4359,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-10-11_08-00-56
