sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,GE,202014,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,158,610,0,0.631,63.1,244184,21.7,64.71,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,0,0,8.5
male,GL,202014,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,67,0,0.75,75,20546,14.6,29.2,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,2,9.73,200,25
male,GR,202014,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,279,0,0.765,76.5,99707,13.04,48.14,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-6,-6.02,-31.6,13.200000000000003
male,JU,202014,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,106,0,0.75,75,36400,16.48,65.93,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-1,-2.75,-14.3,16.700000000000003
male,LU,202014,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,346,0,0.786,78.60000000000001,205976,5.34,14.56,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,1,0.49,10,11.900000000000006
male,NE,202014,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,388,0,0.844,84.39999999999999,86495,31.22,67.06,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,12,13.88,80,30.79999999999999
male,NW,202014,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,43,0,0.8,80,22053,18.14,49.88,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,1,4.54,33.3,-20
male,OW,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,51,0,NA,NA,19158,0,26.1,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-4,-20.88,-100,NA
male,SG,202014,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,789,0,0.75,75,256039,5.86,16.01,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-4,-1.56,-21.1,9.5
male,SH,202014,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,89,0,0.667,66.7,40768,4.91,14.72,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-1,-2.45,-33.3,6.700000000000003
male,SO,202014,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,450,0,0.286,28.599999999999998,137659,1.45,24.7,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-17,-12.35,-89.5,-47.400000000000006
male,SZ,202014,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,328,0,0.714,71.39999999999999,82213,6.08,15.81,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,1,1.21,25,4.699999999999989
male,TG,202014,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,334,0,0.75,75,140885,8.52,17.74,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,3,2.13,33.3,15
male,TI,202014,65,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,363,1536,0,0.619,61.9,171141,37.98,212.11,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-85,-49.67,-56.7,0.19999999999999574
male,UR,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,44,0,NA,NA,18739,0,37.36,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-4,-21.35,-100,NA
male,VD,202014,70,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,242,1341,0,0.68,68,395189,17.71,61.24,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-4,-1.02,-5.4,13.199999999999996
male,VS,202014,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95,578,0,0.529,52.900000000000006,171254,15.77,55.47,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-9,-5.25,-25,-10.299999999999997
male,ZG,202014,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,77,0,0.75,75,64594,9.29,23.22,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,0,0,-25
male,ZH,202014,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,165,1797,0,0.61,61,766679,6.13,21.52,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-16,-2.09,-25.4,-2
female,AG,202014,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,501,0,0.304,30.4,341112,2.05,12.02,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-15,-4.4,-68.2,-17.4
female,AI,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,11,0,NA,NA,7825,0,12.78,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,0,NA,NA
female,AR,202014,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,73,0,0.167,16.7,27507,3.64,21.81,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,0,0,-33.3
female,BE,202014,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,977,0,0.45,45,529304,3.4,10.96,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-4,-0.76,-18.2,7.700000000000003
female,BL,202014,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,289,0,0.306,30.599999999999998,147578,7.45,31.17,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-2,-1.36,-15.4,-7.600000000000005
female,BS,202014,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,302,0,0.5,50,100847,11.9,60.49,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-4,-3.97,-25,11
female,FL,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,62,0,0,0,19532,0,0,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,0,NA,0
female,FR,202014,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65,406,0,0.304,30.4,160630,8.72,40.47,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-14,-8.71,-50,-6.399999999999999
female,GE,202014,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,119,506,0,0.369,36.9,259944,11.93,45.78,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-13,-5,-29.5,-8.5
female,GL,202014,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,42,0,0.25,25,20044,4.99,14.97,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,0,0,-25
female,GR,202014,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,208,0,0.235,23.5,99314,4.03,30.21,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-7,-7.05,-63.6,-13.200000000000003
female,JU,202014,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,75,0,0.25,25,37184,5.38,37.65,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-3,-8.07,-60,-16.699999999999996
female,LU,202014,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,271,0,0.214,21.4,207144,1.45,6.28,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-2,-0.96,-40,-11.900000000000006
female,NE,202014,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,323,0,0.156,15.6,90001,5.56,37.78,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-8,-8.88,-61.5,-30.800000000000004
female,NW,202014,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,41,0,0.2,20,21034,4.75,14.26,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,1,4.75,NA,20
female,OW,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,42,0,NA,NA,18772,0,0,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,0,NA,NA
female,SG,202014,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,499,0,0.25,25,254695,1.96,9.42,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-5,-1.97,-50,-9.5
female,SH,202014,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,66,0,0.333,33.300000000000004,41580,2.41,9.62,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-1,-2.4,-50,-6.699999999999996
female,SO,202014,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,338,0,0.714,71.39999999999999,137588,3.63,12.36,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-1,-0.73,-16.7,47.39999999999999
female,SZ,202014,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,172,0,0.286,28.599999999999998,78267,2.56,6.39,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,0,0,-4.700000000000006
female,TG,202014,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,266,0,0.25,25,138662,2.88,10.82,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-2,-1.45,-33.3,-15
female,TI,202014,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,226,1074,0,0.381,38.1,180350,22.18,125.31,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-53,-29.39,-57,-0.19999999999999574
female,UR,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,27,0,NA,NA,17964,0,0,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,0,NA,NA
female,VD,202014,33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,188,1043,0,0.32,32,409909,8.05,45.86,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-28,-6.83,-45.9,-13.200000000000003
female,VS,202014,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,69,483,0,0.471,47.099999999999994,174271,13.77,39.59,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,3,1.72,14.3,10.299999999999997
female,ZG,202014,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,37,0,0.25,25,63048,3.17,3.17,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,2,3.17,NA,25
female,ZH,202014,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102,1274,0,0.39,39,772596,3.88,13.2,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,-7,-0.91,-18.9,2
unknown,AG,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,AI,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,NA
unknown,AR,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,BE,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,BL,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,BS,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,FL,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,FR,202014,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0.022,2.1999999999999997,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,1,NA,NA,2.1999999999999997
unknown,GE,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,GL,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,GR,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,JU,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,LU,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,NE,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,NW,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,OW,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,NA
unknown,SG,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,SH,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,SO,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,SZ,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,TG,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,TI,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,UR,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,NA
unknown,VD,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,VS,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,ZG,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
unknown,ZH,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-14,0,NA,NA,0
male,AG,202015,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,756,0,0.667,66.7,344733,4.64,21.47,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,0,0,0,-2.8999999999999915
male,AI,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,31,0,NA,NA,8303,0,12.04,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,0,0,NA,NA
male,AR,202015,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,87,0,1,100,27938,3.58,32.21,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-4,-14.32,-80,16.700000000000003
male,BE,202015,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105,1248,0,0.667,66.7,510170,2.35,20.58,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-10,-1.96,-45.5,11.699999999999996
male,BL,202015,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,93,404,0,0.65,65,141890,9.16,65.54,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-12,-8.46,-48,-4.3999999999999915
male,BS,202015,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67,316,0,0.462,46.2,94997,6.32,70.53,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-6,-6.31,-50,-3.799999999999997
male,FL,202015,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,74,0,1,100,19215,5.2,41.63,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-3,-15.62,-75,0
male,FR,202015,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,114,587,0,0.56,56.00000000000001,161153,8.69,70.74,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-17,-10.55,-54.8,-11.399999999999999
male,GE,202015,39,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,197,610,0,0.696,69.6,244184,15.97,80.68,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-14,-5.73,-26.4,6.499999999999993
male,GL,202015,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,67,0,1,100,20546,4.87,34.07,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-2,-9.73,-66.7,25
male,GR,202015,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,279,0,0.5,50,99707,5.01,53.16,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-8,-8.03,-61.5,-26.5
male,JU,202015,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,106,0,0.5,50,36400,2.75,68.68,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-5,-13.73,-83.3,-25
male,LU,202015,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,346,0,1,100,205976,3.4,17.96,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-4,-1.94,-36.4,21.39999999999999
male,NE,202015,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70,388,0,0.5,50,86495,13.87,80.93,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-15,-17.35,-55.6,-34.39999999999999
male,NW,202015,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,43,0,0.833,83.3,22053,22.67,72.55,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,1,4.53,25,3.299999999999997
male,OW,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,51,0,NA,NA,19158,0,26.1,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,0,0,NA,NA
male,SG,202015,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,789,0,0.667,66.7,256039,2.34,18.36,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-9,-3.52,-60,-8.299999999999997
male,SH,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,89,0,NA,NA,40768,0,14.72,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-2,-4.91,-100,NA
male,SO,202015,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,450,0,0.5,50,137659,1.45,26.15,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,0,0,0,21.400000000000002
male,SZ,202015,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,328,0,0.778,77.8,82213,8.51,24.33,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,2,2.43,40,6.400000000000006
male,TG,202015,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,334,0,0.562,56.2,140885,6.39,24.13,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-3,-2.13,-25,-18.799999999999997
male,TI,202015,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,384,1536,0,0.512,51.2,171141,12.27,224.38,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-44,-25.71,-67.7,-10.699999999999996
male,UR,202015,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,44,0,1,100,18739,16.01,53.36,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,3,16.01,NA,NA
male,VD,202015,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,282,1341,0,0.625,62.5,395189,10.12,71.36,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-30,-7.59,-42.9,-5.5
male,VS,202015,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110,578,0,0.682,68.2,171254,8.76,64.23,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-12,-7.01,-44.4,15.299999999999997
male,ZG,202015,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,77,0,1,100,64594,4.64,27.87,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-3,-4.65,-50,25
male,ZH,202015,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,196,1797,0,0.585,58.5,766679,4.04,25.56,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-16,-2.09,-34,-2.5
female,AG,202015,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,501,0,0.333,33.300000000000004,341112,2.35,14.36,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,1,0.3,14.3,2.9000000000000057
female,AI,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,11,0,NA,NA,7825,0,12.78,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,0,0,NA,NA
female,AR,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,73,0,0,0,27507,0,21.81,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-1,-3.64,-100,-16.7
female,BE,202015,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64,977,0,0.333,33.300000000000004,529304,1.13,12.09,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-12,-2.27,-66.7,-11.699999999999996
female,BL,202015,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,289,0,0.35,35,147578,4.74,35.91,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-4,-2.71,-36.4,4.400000000000002
female,BS,202015,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68,302,0,0.538,53.800000000000004,100847,6.94,67.43,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-5,-4.96,-41.7,3.8000000000000043
female,FL,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,62,0,0,0,19532,0,0,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,0,0,NA,0
female,FR,202015,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,406,0,0.44,44,160630,6.85,47.31,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-3,-1.87,-21.4,13.600000000000001
female,GE,202015,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,136,506,0,0.304,30.4,259944,6.54,52.32,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-14,-5.39,-45.2,-6.5
female,GL,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,42,0,0,0,20044,0,14.97,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,-1,-4.99,-100,-25
female,GR,202015,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,208,0,0.5,50,99314,5.03,35.24,COVID19Hosp,sex,2021-10-11_08-00-56,isoweek,2020-15,1,1,25,26.5
