geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
AR,202035,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,160,0,NA,NA,55445,0,41.48,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,0,0,NA,NA
BE,202035,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,245,2225,0,1,100,1039474,0.38,23.57,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,0,0,0,0
BL,202035,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,170,693,0,1,100,289468,0.35,58.73,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,1,0.35,NA,NA
BS,202035,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,171,618,0,1,100,195844,0.51,87.31,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,-3,-1.53,-75,0
FL,202035,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,136,0,NA,NA,38747,0,25.81,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,0,0,NA,NA
FR,202035,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,251,994,0,1,100,321783,0.31,78,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,-1,-0.31,-50,0
GE,202035,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,407,1116,0,1,100,504128,0.6,80.73,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,1,0.2,50,0
GL,202035,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,109,0,NA,NA,40590,0,44.35,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,0,0,NA,NA
GR,202035,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,111,487,0,NA,NA,199021,0,55.77,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,-1,-0.5,-100,NA
JU,202035,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,181,0,NA,NA,73584,0,76.1,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,-1,-1.36,-100,NA
LU,202035,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,617,0,1,100,413120,0.73,21.3,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,1,0.25,50,0
NE,202035,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,152,711,0,1,100,176496,0.57,86.12,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,1,0.57,NA,NA
NW,202035,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,84,0,NA,NA,43087,0,58.02,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,0,0,NA,NA
OW,202035,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,93,0,1,100,37930,5.27,26.36,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,1,2.63,100,0
SG,202035,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,140,1288,0,1,100,510734,0.59,27.41,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,0,0,0,0
SH,202035,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,155,0,1,100,82348,1.21,21.86,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,1,1.21,NA,NA
SO,202035,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99,788,0,1,100,275247,0.36,35.97,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,-3,-1.09,-75,0
SZ,202035,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,500,0,NA,NA,160480,0,33.65,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,-2,-1.25,-100,NA
TG,202035,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,600,0,1,100,279547,1.07,30.05,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,3,1.07,NA,NA
TI,202035,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,786,2610,0,1,100,351491,0.28,223.62,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,-1,-0.29,-50,0
UR,202035,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,71,0,NA,NA,36703,0,46.32,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,0,0,NA,NA
VD,202035,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,627,2384,0,1,100,805098,0.5,77.88,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,-4,-0.49,-50,0
VS,202035,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,244,1061,0,NA,NA,345525,0,70.62,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,-1,-0.29,-100,NA
ZG,202035,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,114,0,1,100,127642,0.78,22.72,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,-1,-0.79,-50,0
ZH,202035,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,504,3071,0,1,100,1539275,0.58,32.74,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-35,4,0.26,80,0
AG,202036,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,196,1257,0,1,100,685845,0.15,28.58,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,0,0,0,0
AI,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,42,0,NA,NA,16128,0,12.4,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,0,0,NA,NA
AR,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,160,0,NA,NA,55445,0,41.48,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,0,0,NA,NA
BE,202036,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,247,2225,0,1,100,1039474,0.19,23.76,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,-2,-0.19,-50,0
BL,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,170,693,0,NA,NA,289468,0,58.73,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,-1,-0.35,-100,NA
BS,202036,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,173,618,0,1,100,195844,1.02,88.34,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,1,0.51,100,0
FL,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,136,0,NA,NA,38747,0,25.81,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,0,0,NA,NA
FR,202036,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,257,994,0,1,100,321783,1.86,79.87,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,5,1.55,500,0
GE,202036,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,418,1116,0,1,100,504128,2.18,82.92,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,8,1.58,266.7,0
GL,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,109,0,NA,NA,40590,0,44.35,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,0,0,NA,NA
GR,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,111,487,0,NA,NA,199021,0,55.77,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,0,0,NA,NA
JU,202036,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,181,0,1,100,73584,4.08,80.18,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,3,4.08,NA,NA
LU,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,617,0,NA,NA,413120,0,21.3,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,-3,-0.73,-100,NA
NE,202036,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,155,711,0,1,100,176496,1.7,87.82,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,2,1.13,200,0
NW,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,84,0,NA,NA,43087,0,58.02,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,0,0,NA,NA
OW,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,93,0,NA,NA,37930,0,26.36,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,-2,-5.27,-100,NA
SG,202036,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,148,1288,0,1,100,510734,1.57,28.98,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,5,0.98,166.7,0
SH,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,155,0,NA,NA,82348,0,21.86,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,-1,-1.21,-100,NA
SO,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99,788,0,NA,NA,275247,0,35.97,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,-1,-0.36,-100,NA
SZ,202036,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,500,0,1,100,160480,1.25,34.9,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,2,1.25,NA,NA
TG,202036,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85,600,0,1,100,279547,0.36,30.41,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,-2,-0.71,-66.7,0
TI,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,786,2610,0,NA,NA,351491,0,223.62,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,-1,-0.28,-100,NA
UR,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,71,0,NA,NA,36703,0,46.32,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,0,0,NA,NA
VD,202036,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,641,2384,0,1,100,805098,1.74,79.62,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,10,1.24,250,0
VS,202036,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,245,1061,0,1,100,345525,0.29,70.91,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,1,0.29,NA,NA
ZG,202036,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,114,0,NA,NA,127642,0,22.72,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,-1,-0.78,-100,NA
ZH,202036,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,516,3071,0,1,100,1539275,0.78,33.52,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-36,3,0.2,33.3,0
AG,202037,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,202,1257,0,1,100,685845,0.87,29.45,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,5,0.72,500,0
AI,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,42,0,NA,NA,16128,0,12.4,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,0,0,NA,NA
AR,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,160,0,NA,NA,55445,0,41.48,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,0,0,NA,NA
BE,202037,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,252,2225,0,1,100,1039474,0.48,24.24,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,3,0.29,150,0
BL,202037,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,173,693,0,1,100,289468,1.04,59.76,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,3,1.04,NA,NA
BS,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,173,618,0,NA,NA,195844,0,88.34,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,-2,-1.02,-100,NA
FL,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,136,0,1,100,38747,2.58,28.39,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,1,2.58,NA,NA
FR,202037,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,268,994,0,1,100,321783,3.42,83.29,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,5,1.56,83.3,0
GE,202037,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,422,1116,0,1,100,504128,0.79,83.71,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,-7,-1.39,-63.6,0
GL,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,109,0,NA,NA,40590,0,44.35,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,0,0,NA,NA
GR,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112,487,0,1,100,199021,0.5,56.28,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,1,0.5,NA,NA
JU,202037,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,181,0,1,100,73584,2.72,82.9,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,-1,-1.36,-33.3,0
LU,202037,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,617,0,1,100,413120,0.48,21.79,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,2,0.48,NA,NA
NE,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,155,711,0,NA,NA,176496,0,87.82,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,-3,-1.7,-100,NA
NW,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,84,0,NA,NA,43087,0,58.02,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,0,0,NA,NA
OW,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,93,0,NA,NA,37930,0,26.36,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,0,0,NA,NA
SG,202037,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,151,1288,0,1,100,510734,0.59,29.57,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,-5,-0.98,-62.5,0
SH,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,155,0,1,100,82348,1.21,23.07,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,1,1.21,NA,NA
SO,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99,788,0,NA,NA,275247,0,35.97,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,0,0,NA,NA
SZ,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,500,0,1,100,160480,0.62,35.52,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,-1,-0.63,-50,0
TG,202037,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,87,600,0,1,100,279547,0.72,31.12,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,1,0.36,100,0
TI,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,787,2610,0,1,100,351491,0.28,223.9,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,1,0.28,NA,NA
UR,202037,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,71,0,NA,NA,36703,0,46.32,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,0,0,NA,NA
VD,202037,22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,663,2384,0,1,100,805098,2.73,82.35,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,8,0.99,57.1,0
VS,202037,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,254,1061,0,1,100,345525,2.6,73.51,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,8,2.31,800,0
ZG,202037,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,114,0,1,100,127642,0.78,23.5,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,1,0.78,NA,NA
ZH,202037,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,536,3071,0,1,100,1539275,1.3,34.82,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-37,8,0.52,66.7,0
AG,202038,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,206,1257,0,1,100,685845,0.58,30.04,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,-2,-0.29,-33.3,0
AI,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,42,0,NA,NA,16128,0,12.4,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,0,0,NA,NA
AR,202038,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,160,0,1,100,55445,1.8,43.29,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,1,1.8,NA,NA
BE,202038,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,271,2225,0,1,100,1039474,1.83,26.07,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,14,1.35,280,0
BL,202038,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,174,693,0,1,100,289468,0.35,60.11,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,-2,-0.69,-66.7,0
BS,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,173,618,0,NA,NA,195844,0,88.34,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,0,0,NA,NA
FL,202038,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,136,0,1,100,38747,5.16,33.55,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,1,2.58,100,0
FR,202038,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,277,994,0,1,100,321783,2.8,86.08,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,-2,-0.62,-18.2,0
GE,202038,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,429,1116,0,1,100,504128,1.39,85.1,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,3,0.6,75,0
GL,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,109,0,NA,NA,40590,0,44.35,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,0,0,NA,NA
GR,202038,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,114,487,0,1,100,199021,1,57.28,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,1,0.5,100,0
JU,202038,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62,181,0,1,100,73584,1.36,84.26,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,-1,-1.36,-50,0
LU,202038,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,617,0,1,100,413120,0.24,22.03,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,-1,-0.24,-50,0
NE,202038,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,157,711,0,1,100,176496,1.13,88.95,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,2,1.13,NA,NA
NW,202038,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,84,0,1,100,43087,2.32,60.34,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,1,2.32,NA,NA
OW,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,93,0,NA,NA,37930,0,26.36,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,0,0,NA,NA
SG,202038,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,153,1288,0,1,100,510734,0.39,29.96,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,-1,-0.2,-33.3,0
SH,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,155,0,NA,NA,82348,0,23.07,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,-1,-1.21,-100,NA
SO,202038,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,104,788,0,1,100,275247,1.82,37.78,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,5,1.82,NA,NA
SZ,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,500,0,NA,NA,160480,0,35.52,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,-1,-0.62,-100,NA
TG,202038,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89,600,0,1,100,279547,0.72,31.84,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,0,0,0,0
TI,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,787,2610,0,NA,NA,351491,0,223.9,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,-1,-0.28,-100,NA
UR,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,71,0,NA,NA,36703,0,46.32,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,0,0,NA,NA
VD,202038,21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,684,2384,0,1,100,805098,2.61,84.96,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,-1,-0.12,-4.5,0
VS,202038,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,260,1061,0,1,100,345525,1.74,75.25,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,-3,-0.86,-33.3,0
ZG,202038,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,114,0,NA,NA,127642,0,23.5,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,-1,-0.78,-100,NA
ZH,202038,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,550,3071,0,1,100,1539275,0.91,35.73,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-38,-6,-0.39,-30,0
AG,202039,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,212,1257,0,1,100,685845,0.87,30.91,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,2,0.29,50,0
AI,202039,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,42,0,NA,NA,16128,0,12.4,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,0,0,NA,NA
AR,202039,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,160,0,1,100,55445,1.8,45.09,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,0,0,0,0
BE,202039,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,285,2225,0,1,100,1039474,1.35,27.42,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,-5,-0.48,-26.3,0
BL,202039,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,174,693,0,NA,NA,289468,0,60.11,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,-1,-0.35,-100,NA
BS,202039,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,175,618,0,1,100,195844,1.02,89.36,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,2,1.02,NA,NA
FL,202039,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,136,0,NA,NA,38747,0,33.55,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,-2,-5.16,-100,NA
FR,202039,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,283,994,0,1,100,321783,1.86,87.95,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,-3,-0.94,-33.3,0
GE,202039,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,436,1116,0,1,100,504128,1.39,86.49,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,0,0,0,0
GL,202039,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,109,0,1,100,40590,2.46,46.81,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,1,2.46,NA,NA
GR,202039,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,115,487,0,1,100,199021,0.5,57.78,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,-1,-0.5,-50,0
JU,202039,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65,181,0,1,100,73584,4.08,88.33,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,2,2.72,200,0
LU,202039,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,617,0,NA,NA,413120,0,22.03,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,-1,-0.24,-100,NA
NE,202039,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,160,711,0,1,100,176496,1.7,90.65,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-39,1,0.57,50,0
