date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202115,BE,nursing_home,2477,location,1039474,28383,NA,0.062,6.2,11.200000000000001,0.24,2.73,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,BE,nursing_home,1237,location,1039474,29620,NA,0.029,2.9000000000000004,10,0.12,2.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,BE,nursing_home,852,location,1039474,30472,NA,0.016,1.6,8.7,0.08,2.93,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,BE,nursing_home,638,location,1039474,31110,NA,0.01,1,7.5,0.06,2.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,BE,nursing_home,498,location,1039474,31608,NA,0.007,0.7000000000000001,6.5,0.05,3.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,BE,nursing_home,1004,location,1039474,32612,NA,0.014,1.4000000000000001,5.8999999999999995,0.1,3.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,BE,nursing_home,712,location,1039474,33324,NA,0.01,1,5.3,0.07,3.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,BE,nursing_home,376,location,1039474,33700,NA,0.005,0.5,4.8,0.04,3.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,BE,nursing_home,188,location,1039474,33888,NA,0.002,0.2,4.3,0.02,3.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,BE,nursing_home,239,location,1039474,34127,NA,0.003,0.3,3.9,0.02,3.28,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,BE,nursing_home,93,location,1039474,34220,NA,0.002,0.2,3.6999999999999997,0.01,3.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,BE,nursing_home,161,location,1039474,34381,NA,0.004,0.4,3.5999999999999996,0.02,3.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,BE,nursing_home,155,location,1039474,34536,NA,0.003,0.3,3.4000000000000004,0.01,3.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,BE,nursing_home,52,location,1039474,34588,NA,0.001,0.1,3.3000000000000003,0.01,3.33,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,BE,nursing_home,71,location,1039474,34659,NA,0.002,0.2,3.2,0.01,3.33,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,BE,nursing_home,53,location,1039474,34712,NA,0.002,0.2,3.1,0.01,3.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,BE,nursing_home,29,location,1039474,34741,NA,0.002,0.2,3.1,0,3.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,BE,nursing_home,61,location,1039474,34802,NA,0.003,0.3,3,0.01,3.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,BE,nursing_home,75,location,1039474,34877,NA,0.004,0.4,3,0.01,3.36,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,BE,nursing_home,79,location,1039474,34956,NA,0.004,0.4,2.9000000000000004,0.01,3.36,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,BE,nursing_home,9,location,1039474,34965,NA,0.001,0.1,2.9000000000000004,0,3.36,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,BE,nursing_home,104,location,1039474,35069,NA,0.005,0.5,2.9000000000000004,0.01,3.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,BE,nursing_home,121,location,1039474,35190,NA,0.005,0.5,2.8000000000000003,0.01,3.39,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,BE,nursing_home,139,location,1039474,35329,NA,0.006,0.6,2.8000000000000003,0.01,3.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,BE,nursing_home,31,location,1039474,35360,NA,0.002,0.2,2.7,0,3.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,BE,nursing_home,50,location,1039474,35410,NA,0.003,0.3,2.7,0,3.41,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,BE,medical_practice,0,location,1039474,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,BE,medical_practice,1,location,1039474,1,NA,1,100,100,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,BE,medical_practice,0,location,1039474,1,NA,NA,NA,100,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,BE,medical_practice,0,location,1039474,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,BE,medical_practice,33,location,1039474,34,NA,0.003,0.3,0.2,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,BE,medical_practice,20,location,1039474,54,NA,0.002,0.2,0.2,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,BE,medical_practice,30,location,1039474,84,NA,0.003,0.3,0.2,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,BE,medical_practice,56,location,1039474,140,NA,0.004,0.4,0.3,0.01,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,BE,medical_practice,92,location,1039474,232,NA,0.004,0.4,0.3,0.01,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,BE,medical_practice,53,location,1039474,285,NA,0.003,0.3,0.3,0.01,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,BE,medical_practice,110,location,1039474,395,NA,0.007,0.7000000000000001,0.4,0.01,0.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,BE,medical_practice,224,location,1039474,619,NA,0.009,0.8999999999999999,0.5,0.02,0.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,BE,medical_practice,195,location,1039474,814,NA,0.009,0.8999999999999999,0.5,0.02,0.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,BE,medical_practice,94,location,1039474,908,NA,0.006,0.6,0.5,0.01,0.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,BE,medical_practice,110,location,1039474,1018,NA,0.006,0.6,0.6,0.01,0.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,BE,medical_practice,650,location,1039474,1668,NA,0.022,2.1999999999999997,0.8,0.06,0.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,BE,medical_practice,2077,location,1039474,3745,NA,0.052,5.2,1.5,0.2,0.36,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,BE,medical_practice,3387,location,1039474,7132,NA,0.08,8,2.4,0.33,0.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,BE,medical_practice,7067,location,1039474,14199,NA,0.131,13.100000000000001,4.1000000000000005,0.68,1.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,BE,medical_practice,13244,location,1039474,27443,NA,0.2,20,6.6000000000000005,1.27,2.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,BE,medical_practice,11212,location,1039474,38655,NA,0.164,16.400000000000002,8,1.08,3.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,BE,medical_practice,15319,location,1039474,53974,NA,0.213,21.3,9.700000000000001,1.47,5.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,BE,medical_practice,17459,location,1039474,71433,NA,0.247,24.7,11.4,1.68,6.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,BE,medical_practice,22516,location,1039474,93949,NA,0.286,28.599999999999998,13.3,2.17,9.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,BE,medical_practice,18385,location,1039474,112334,NA,0.227,22.7,14.299999999999999,1.77,10.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,BE,medical_practice,18524,location,1039474,130858,NA,0.234,23.400000000000002,15.1,1.78,12.59,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,BE,medical_practice,14466,location,1039474,145324,NA,0.285,28.499999999999996,15.8,1.39,13.98,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,BE,medical_practice,13284,location,1039474,158608,NA,0.299,29.9,16.5,1.28,15.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,BE,medical_practice,10220,location,1039474,168828,NA,0.21,21,16.7,0.98,16.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,BE,medical_practice,7734,location,1039474,176562,NA,0.158,15.8,16.7,0.74,16.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,BE,medical_practice,5217,location,1039474,181779,NA,0.165,16.5,16.7,0.5,17.49,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,BE,medical_practice,3670,location,1039474,185449,NA,0.16,16,16.7,0.35,17.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,BE,medical_practice,3311,location,1039474,188760,NA,0.178,17.8,16.7,0.32,18.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,BE,medical_practice,3605,location,1039474,192365,NA,0.189,18.9,16.7,0.35,18.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,BE,medical_practice,3073,location,1039474,195438,NA,0.149,14.899999999999999,16.7,0.3,18.8,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,BE,medical_practice,2677,location,1039474,198115,NA,0.126,12.6,16.6,0.26,19.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,BE,medical_practice,5441,location,1039474,203556,NA,0.365,36.5,16.8,0.52,19.58,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,BE,medical_practice,8609,location,1039474,212165,NA,0.422,42.199999999999996,17.299999999999997,0.83,20.41,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,BE,medical_practice,13032,location,1039474,225197,NA,0.493,49.3,17.9,1.25,21.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,BE,medical_practice,12538,location,1039474,237735,NA,0.504,50.4,18.6,1.21,22.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,BE,medical_practice,7048,location,1039474,244783,NA,0.477,47.699999999999996,18.9,0.68,23.55,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,BE,medical_practice,10691,location,1039474,255474,NA,0.58,57.99999999999999,19.5,1.03,24.58,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,BE,pharmacy,0,location,1039474,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,BE,pharmacy,0,location,1039474,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,BE,pharmacy,0,location,1039474,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,BE,pharmacy,0,location,1039474,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,BE,pharmacy,0,location,1039474,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,BE,pharmacy,0,location,1039474,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,BE,pharmacy,0,location,1039474,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,BE,pharmacy,2,location,1039474,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,BE,pharmacy,0,location,1039474,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,BE,pharmacy,0,location,1039474,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,BE,pharmacy,1,location,1039474,3,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,BE,pharmacy,5,location,1039474,8,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,BE,pharmacy,1,location,1039474,9,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,BE,pharmacy,0,location,1039474,9,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,BE,pharmacy,0,location,1039474,9,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,BE,pharmacy,2,location,1039474,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,BE,pharmacy,3,location,1039474,14,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,BE,pharmacy,0,location,1039474,14,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,BE,pharmacy,1,location,1039474,15,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,BE,pharmacy,610,location,1039474,625,NA,0.009,0.8999999999999999,0.2,0.06,0.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,BE,pharmacy,1470,location,1039474,2095,NA,0.022,2.1999999999999997,0.4,0.14,0.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,BE,pharmacy,2850,location,1039474,4945,NA,0.04,4,0.8999999999999999,0.27,0.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,BE,pharmacy,2334,location,1039474,7279,NA,0.033,3.3000000000000003,1.2,0.22,0.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,BE,pharmacy,2924,location,1039474,10203,NA,0.037,3.6999999999999997,1.4000000000000001,0.28,0.98,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,BE,pharmacy,3727,location,1039474,13930,NA,0.046,4.6,1.7999999999999998,0.36,1.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,BE,pharmacy,4410,location,1039474,18340,NA,0.056,5.6000000000000005,2.1,0.42,1.76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,BE,pharmacy,4272,location,1039474,22612,NA,0.084,8.4,2.5,0.41,2.18,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,BE,pharmacy,3981,location,1039474,26593,NA,0.09,9,2.8000000000000003,0.38,2.56,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,BE,pharmacy,3243,location,1039474,29836,NA,0.067,6.7,3,0.31,2.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,BE,pharmacy,2552,location,1039474,32388,NA,0.052,5.2,3.1,0.25,3.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,BE,pharmacy,1967,location,1039474,34355,NA,0.062,6.2,3.2,0.19,3.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,BE,pharmacy,1982,location,1039474,36337,NA,0.086,8.6,3.3000000000000003,0.19,3.5,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,BE,pharmacy,1232,location,1039474,37569,NA,0.066,6.6000000000000005,3.3000000000000003,0.12,3.61,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,BE,pharmacy,1096,location,1039474,38665,NA,0.057,5.7,3.4000000000000004,0.11,3.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,BE,pharmacy,1144,location,1039474,39809,NA,0.056,5.6000000000000005,3.4000000000000004,0.11,3.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,BE,pharmacy,988,location,1039474,40797,NA,0.047,4.7,3.4000000000000004,0.1,3.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,BE,pharmacy,1153,location,1039474,41950,NA,0.077,7.7,3.5000000000000004,0.11,4.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,BE,pharmacy,1347,location,1039474,43297,NA,0.066,6.6000000000000005,3.5000000000000004,0.13,4.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,BE,pharmacy,1951,location,1039474,45248,NA,0.074,7.3999999999999995,3.5999999999999996,0.19,4.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,BE,pharmacy,1745,location,1039474,46993,NA,0.07,7.000000000000001,3.6999999999999997,0.17,4.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,BE,pharmacy,1420,location,1039474,48413,NA,0.096,9.6,3.6999999999999997,0.14,4.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202140,BE,pharmacy,1547,location,1039474,49960,NA,0.084,8.4,3.8,0.15,4.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202052,BE,hospital,0,location,1039474,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202053,BE,hospital,0,location,1039474,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202101,BE,hospital,0,location,1039474,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202102,BE,hospital,0,location,1039474,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202103,BE,hospital,1,location,1039474,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202104,BE,hospital,0,location,1039474,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202105,BE,hospital,1,location,1039474,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202106,BE,hospital,476,location,1039474,478,NA,0.03,3,0.8999999999999999,0.05,0.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202107,BE,hospital,1529,location,1039474,2007,NA,0.073,7.3,2.8000000000000003,0.15,0.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,BE,hospital,707,location,1039474,2714,NA,0.044,4.3999999999999995,3.1,0.07,0.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,BE,hospital,259,location,1039474,2973,NA,0.016,1.6,2.9000000000000004,0.02,0.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,BE,hospital,335,location,1039474,3308,NA,0.014,1.4000000000000001,2.6,0.03,0.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,BE,hospital,1720,location,1039474,5028,NA,0.075,7.5,3.3000000000000003,0.17,0.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,BE,hospital,1156,location,1039474,6184,NA,0.074,7.3999999999999995,3.6999999999999997,0.11,0.59,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,BE,hospital,1752,location,1039474,7936,NA,0.095,9.5,4.3,0.17,0.76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,BE,hospital,960,location,1039474,8896,NA,0.032,3.2,4.1000000000000005,0.09,0.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,BE,hospital,1126,location,1039474,10022,NA,0.028,2.8000000000000003,3.9,0.11,0.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202116,BE,hospital,961,location,1039474,10983,NA,0.023,2.3,3.6999999999999997,0.09,1.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202117,BE,hospital,2915,location,1039474,13898,NA,0.054,5.4,4,0.28,1.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202118,BE,hospital,2160,location,1039474,16058,NA,0.033,3.3000000000000003,3.9,0.21,1.54,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202119,BE,hospital,1227,location,1039474,17285,NA,0.018,1.7999999999999998,3.5999999999999996,0.12,1.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202120,BE,hospital,1250,location,1039474,18535,NA,0.017,1.7000000000000002,3.3000000000000003,0.12,1.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202121,BE,hospital,1058,location,1039474,19593,NA,0.015,1.5,3.1,0.1,1.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202122,BE,hospital,1234,location,1039474,20827,NA,0.016,1.6,2.9000000000000004,0.12,2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202123,BE,hospital,981,location,1039474,21808,NA,0.012,1.2,2.8000000000000003,0.09,2.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202124,BE,hospital,482,location,1039474,22290,NA,0.006,0.6,2.6,0.05,2.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202125,BE,hospital,161,location,1039474,22451,NA,0.003,0.3,2.4,0.02,2.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202126,BE,hospital,50,location,1039474,22501,NA,0.001,0.1,2.3,0,2.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202127,BE,hospital,309,location,1039474,22810,NA,0.006,0.6,2.3,0.03,2.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202128,BE,hospital,151,location,1039474,22961,NA,0.003,0.3,2.1999999999999997,0.01,2.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202129,BE,hospital,156,location,1039474,23117,NA,0.005,0.5,2.1,0.02,2.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202130,BE,hospital,27,location,1039474,23144,NA,0.001,0.1,2.1,0,2.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202131,BE,hospital,27,location,1039474,23171,NA,0.001,0.1,2,0,2.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202132,BE,hospital,14,location,1039474,23185,NA,0.001,0.1,2,0,2.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202133,BE,hospital,93,location,1039474,23278,NA,0.005,0.5,2,0.01,2.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202134,BE,hospital,33,location,1039474,23311,NA,0.002,0.2,2,0,2.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202135,BE,hospital,49,location,1039474,23360,NA,0.003,0.3,1.9,0,2.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202136,BE,hospital,34,location,1039474,23394,NA,0.002,0.2,1.9,0,2.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202137,BE,hospital,90,location,1039474,23484,NA,0.003,0.3,1.9,0.01,2.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202138,BE,hospital,95,location,1039474,23579,NA,0.004,0.4,1.7999999999999998,0.01,2.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202139,BE,hospital,71,location,1039474,23650,NA,0.005,0.5,1.7999999999999998,0.01,2.28,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
