geoRegion,datum,entries,sumTotal,timeframe_7d,offset_last7d,sumTotal_last7d,timeframe_14d,offset_last14d,sumTotal_last14d,timeframe_28d,offset_last28d,sumTotal_last28d,timeframe_phase2,offset_Phase2,sumTotal_Phase2,timeframe_phase2b,offset_Phase2b,sumTotal_Phase2b,timeframe_phase3,offset_Phase3,sumTotal_Phase3,timeframe_vacc_info,offset_vacc_info,sumTotal_vacc_info,timeframe_phase4,offset_Phase4,sumTotal_Phase4,sum7d,sum14d,mean7d,mean14d,timeframe_all,entries_diff_last_age,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsumTotal_Phase4,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
BS,2021-09-01,0,218,FALSE,219,0,FALSE,219,0,FALSE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,1,2,0.14,0.07,TRUE,3,195844,0,0.07,0.04,111.31,NA,NA,NA,84.25,82.21,11.74,4.08,0.51,1.02,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-02,0,218,FALSE,219,0,FALSE,219,0,FALSE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,1,2,0,0.07,TRUE,3,195844,0,0,0.04,111.31,NA,NA,NA,84.25,82.21,11.74,4.08,0.51,1.02,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-03,0,218,FALSE,219,0,FALSE,219,0,FALSE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,1,2,0,0.07,TRUE,3,195844,0,0,0.04,111.31,NA,NA,NA,84.25,82.21,11.74,4.08,0.51,1.02,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-04,0,218,FALSE,219,0,FALSE,219,0,FALSE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,1,2,0,0.07,TRUE,3,195844,0,0,0.04,111.31,NA,NA,NA,84.25,82.21,11.74,4.08,0.51,1.02,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-05,0,218,FALSE,219,0,FALSE,219,0,FALSE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,2,0,0,TRUE,3,195844,0,0,0,111.31,NA,NA,NA,84.25,82.21,11.74,4.08,0,1.02,-1,-0.51,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-06,0,218,FALSE,219,0,FALSE,219,0,FALSE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,2,0,0,TRUE,3,195844,0,0,0,111.31,NA,NA,NA,84.25,82.21,11.74,4.08,0,1.02,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-07,0,218,FALSE,219,0,FALSE,219,0,FALSE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,1,0,0,TRUE,3,195844,0,0,0,111.31,NA,NA,NA,84.25,82.21,11.74,4.08,0,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-08,0,218,FALSE,219,0,FALSE,219,0,FALSE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,1,0,0,TRUE,3,195844,0,0,0,111.31,NA,NA,NA,84.25,82.21,11.74,4.08,0,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-09,0,218,FALSE,219,0,FALSE,219,0,FALSE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,1,0,0,TRUE,3,195844,0,0,0,111.31,NA,NA,NA,84.25,82.21,11.74,4.08,0,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-10,0,218,FALSE,219,0,FALSE,219,0,FALSE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,1,0,0,TRUE,3,195844,0,0,0,111.31,NA,NA,NA,84.25,82.21,11.74,4.08,0,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-11,0,218,FALSE,219,0,FALSE,219,0,FALSE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,1,0,0,TRUE,3,195844,0,0,0,111.31,NA,NA,NA,84.25,82.21,11.74,4.08,0,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-12,0,218,FALSE,219,0,FALSE,219,0,FALSE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,0,0,0,TRUE,3,195844,0,0,0,111.31,NA,NA,NA,84.25,82.21,11.74,4.08,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-13,0,218,FALSE,219,0,FALSE,219,0,TRUE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,0,0,0,TRUE,3,195844,0,0,0,111.31,NA,NA,0,84.25,82.21,11.74,4.08,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-14,0,218,FALSE,219,0,FALSE,219,0,TRUE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,0,0,0.07,TRUE,3,195844,0,0,0.04,111.31,NA,NA,0,84.25,82.21,11.74,4.08,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-15,0,218,FALSE,219,0,FALSE,219,0,TRUE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,0,0,0.07,TRUE,3,195844,0,0,0.04,111.31,NA,NA,0,84.25,82.21,11.74,4.08,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-16,0,218,FALSE,219,0,FALSE,219,0,TRUE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,0,0,0.07,TRUE,3,195844,0,0,0.04,111.31,NA,NA,0,84.25,82.21,11.74,4.08,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-17,0,218,FALSE,219,0,FALSE,219,0,TRUE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,0,0,0.07,TRUE,3,195844,0,0,0.04,111.31,NA,NA,0,84.25,82.21,11.74,4.08,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-18,0,218,FALSE,219,0,FALSE,219,0,TRUE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,0,0.14,0.07,TRUE,3,195844,0,0.07,0.04,111.31,NA,NA,0,84.25,82.21,11.74,4.08,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-19,0,218,FALSE,219,0,FALSE,219,0,TRUE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,0,0.14,0.07,TRUE,3,195844,0,0.07,0.04,111.31,NA,NA,0,84.25,82.21,11.74,4.08,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-20,0,218,FALSE,219,0,FALSE,219,0,TRUE,218,0,TRUE,53,165,TRUE,57,161,TRUE,195,23,TRUE,189,29,TRUE,210,8,0,0,0.14,0.07,TRUE,3,195844,0,0.07,0.04,111.31,NA,NA,0,84.25,82.21,11.74,4.08,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-21,1,219,FALSE,219,0,FALSE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,1,1,0.14,0.07,TRUE,3,195844,0.51,0.07,0.04,111.82,NA,NA,0.51,84.76,82.72,12.25,4.6,0.51,0.51,1,0.51,COVID19Death,,2021-10-11_08-00-56,day,1,0,1
BS,2021-09-22,0,219,FALSE,219,0,FALSE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,1,1,0.14,0.07,TRUE,3,195844,0,0.07,0.04,111.82,NA,NA,0.51,84.76,82.72,12.25,4.6,0.51,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-23,0,219,FALSE,219,0,FALSE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,1,1,0.14,0.07,TRUE,3,195844,0,0.07,0.04,111.82,NA,NA,0.51,84.76,82.72,12.25,4.6,0.51,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-24,0,219,FALSE,219,0,FALSE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,1,1,0.14,0.07,TRUE,3,195844,0,0.07,0.04,111.82,NA,NA,0.51,84.76,82.72,12.25,4.6,0.51,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-25,0,219,FALSE,219,0,FALSE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,1,1,0,0.07,TRUE,3,195844,0,0,0.04,111.82,NA,NA,0.51,84.76,82.72,12.25,4.6,0.51,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-26,0,219,FALSE,219,0,FALSE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,1,1,0,0.07,TRUE,3,195844,0,0,0.04,111.82,NA,NA,0.51,84.76,82.72,12.25,4.6,0.51,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-27,0,219,FALSE,219,0,TRUE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,1,1,0,0.07,TRUE,3,195844,0,0,0.04,111.82,NA,0,0.51,84.76,82.72,12.25,4.6,0.51,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-28,0,219,FALSE,219,0,TRUE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,0,1,0,0,TRUE,3,195844,0,0,0,111.82,NA,0,0.51,84.76,82.72,12.25,4.6,0,0.51,-1,-0.51,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-29,0,219,FALSE,219,0,TRUE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,0,1,0,0,TRUE,3,195844,0,0,0,111.82,NA,0,0.51,84.76,82.72,12.25,4.6,0,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-09-30,0,219,FALSE,219,0,TRUE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,0,1,0,0.07,TRUE,3,195844,0,0,0.04,111.82,NA,0,0.51,84.76,82.72,12.25,4.6,0,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-10-01,0,219,FALSE,219,0,TRUE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,0,1,0,0.07,TRUE,3,195844,0,0,0.04,111.82,NA,0,0.51,84.76,82.72,12.25,4.6,0,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-10-02,0,219,FALSE,219,0,TRUE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,0,1,0,0.07,TRUE,3,195844,0,0,0.04,111.82,NA,0,0.51,84.76,82.72,12.25,4.6,0,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-10-03,0,219,FALSE,219,0,TRUE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,0,1,0,0.07,TRUE,3,195844,0,0,0.04,111.82,NA,0,0.51,84.76,82.72,12.25,4.6,0,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-10-04,0,219,TRUE,219,0,TRUE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,0,1,0.14,0.07,TRUE,3,195844,0,0.07,0.04,111.82,0,0,0.51,84.76,82.72,12.25,4.6,0,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-10-05,0,219,TRUE,219,0,TRUE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,0,0,0.14,NA,TRUE,3,195844,0,0.07,NA,111.82,0,0,0.51,84.76,82.72,12.25,4.6,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-10-06,0,219,TRUE,219,0,TRUE,219,0,TRUE,218,1,TRUE,53,166,TRUE,57,162,TRUE,195,24,TRUE,189,30,TRUE,210,9,0,0,NA,NA,TRUE,3,195844,0,NA,NA,111.82,0,0,0.51,84.76,82.72,12.25,4.6,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-10-07,1,220,TRUE,219,1,TRUE,219,1,TRUE,218,2,TRUE,53,167,TRUE,57,163,TRUE,195,25,TRUE,189,31,TRUE,210,10,1,1,NA,NA,TRUE,3,195844,0.51,NA,NA,112.33,0.51,0.51,1.02,85.27,83.23,12.77,5.11,0.51,0.51,1,0.51,COVID19Death,,2021-10-11_08-00-56,day,0,1,1
BS,2021-10-08,0,220,TRUE,219,1,TRUE,219,1,TRUE,218,2,TRUE,53,167,TRUE,57,163,TRUE,195,25,TRUE,189,31,TRUE,210,10,1,1,NA,NA,TRUE,3,195844,0,NA,NA,112.33,0.51,0.51,1.02,85.27,83.23,12.77,5.11,0.51,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-10-09,0,220,TRUE,219,1,TRUE,219,1,TRUE,218,2,TRUE,53,167,TRUE,57,163,TRUE,195,25,TRUE,189,31,TRUE,210,10,1,1,NA,NA,TRUE,3,195844,0,NA,NA,112.33,0.51,0.51,1.02,85.27,83.23,12.77,5.11,0.51,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-10-10,0,220,TRUE,219,1,TRUE,219,1,TRUE,218,2,TRUE,53,167,TRUE,57,163,TRUE,195,25,TRUE,189,31,TRUE,210,10,1,1,NA,NA,TRUE,3,195844,0,NA,NA,112.33,0.51,0.51,1.02,85.27,83.23,12.77,5.11,0.51,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
BS,2021-10-11,0,220,FALSE,219,0,FALSE,219,0,FALSE,218,0,FALSE,53,0,FALSE,57,0,FALSE,195,0,FALSE,189,0,FALSE,210,0,1,1,NA,NA,FALSE,3,195844,0,NA,NA,112.33,NA,NA,NA,NA,NA,NA,NA,0.51,0.51,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,1
FL,2020-02-24,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,NA,NA,NA,NA,TRUE,3,38747,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-02-25,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,NA,NA,NA,NA,TRUE,3,38747,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-02-26,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,NA,NA,NA,NA,TRUE,3,38747,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-02-27,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,NA,NA,0,NA,TRUE,3,38747,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-02-28,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,NA,NA,0,NA,TRUE,3,38747,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-02-29,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,NA,NA,0,NA,TRUE,3,38747,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-01,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,NA,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-02,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,NA,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-03,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,NA,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-04,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,NA,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-05,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,NA,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-06,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,NA,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-07,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,NA,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-08,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-09,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-10,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-11,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-12,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-13,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-14,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-15,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-16,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-17,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-18,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-19,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-20,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-21,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-22,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-23,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-24,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-25,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-26,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-27,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0,TRUE,3,38747,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-28,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0.07,TRUE,3,38747,0,0,0.18,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
FL,2020-03-29,0,0,FALSE,58,0,FALSE,58,0,FALSE,58,0,FALSE,1,0,FALSE,1,0,FALSE,55,0,FALSE,53,0,FALSE,58,0,0,0,0,0.07,TRUE,3,38747,0,0,0.18,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,COVID19Death,,2021-10-11_08-00-56,day,0,0,0
