geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d,nachweismethode,type_variant
FL,202133,936,69,867,58096,1,100,7.4,-0.5,5.9,38747,2415.67,149936.77,13,33.55,0,1.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
FR,202133,2316,471,1845,219611,1,100,20.3,3.1000000000000014,13.3,321783,719.74,68248.17,347,107.84,0,17.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
GE,202133,8450,1162,7288,650775,1,100,13.8,0.3000000000000007,10,504128,1676.16,129089.24,-358,-71.02,0,-4.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
GL,202133,680,122,558,28010,1,100,17.9,-2.6000000000000014,10.5,40590,1675.29,69007.14,178,438.53,0,35.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
GR,202133,2337,333,2004,237760,1,100,14.2,0.29999999999999893,5.1,199021,1174.25,119464.78,527,264.8,0,29.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
JU,202133,902,187,715,47686,1,100,20.7,-3.400000000000002,13.8,73584,1225.81,64804.85,487,661.83,0,117.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
LU,202133,3165,835,2330,231552,1,100,26.4,4.399999999999999,12.5,413120,766.12,56049.57,507,122.72,0,19.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
NE,202133,1521,263,1258,136944,1,100,17.3,-1.5,11.9,176496,861.78,77590.43,482,273.1,0,46.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
NW,202133,522,46,476,27310,1,100,8.8,-0.29999999999999893,9.1,43087,1211.5,63383.39,51,118.36,0,10.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
OW,202133,383,66,317,20683,1,100,17.2,2.5999999999999996,12.1,37930,1009.75,54529.4,28,73.82,0,7.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SG,202133,4662,1374,3288,305363,1,100,29.5,2.8999999999999986,12.9,510734,912.8,59789.05,649,127.07,0,16.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SH,202133,815,201,614,46956,1,100,24.7,-5.600000000000001,10.3,82348,989.7,57021.42,324,393.45,0,66,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SO,202133,3202,674,2528,182142,1,100,21,-1.3999999999999986,10,275247,1163.32,66174.02,881,320.08,0,38,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SZ,202133,1440,297,1143,107448,1,100,20.6,1.8000000000000007,11.1,160480,897.31,66954.14,188,117.15,0,15,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
TG,202133,3398,755,2643,164511,1,100,22.2,-4.300000000000001,11,279547,1215.54,58849.14,909,325.17,0,36.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
TI,202133,2479,413,2066,281974,1,100,16.7,3.299999999999999,11.2,351491,705.28,80222.25,114,32.43,0,4.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
UR,202133,943,48,895,47599,1,100,5.1,-2.8000000000000007,7,36703,2569.27,129686.95,385,1048.96,0,69,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
VD,202133,7655,1389,6266,762056,1,100,18.1,4.600000000000001,9.7,805098,950.82,94653.82,553,68.69,0,7.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
VS,202133,2813,528,2285,252154,1,100,18.8,1.3000000000000007,13.6,345525,814.12,72977.06,547,158.31,0,24.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
ZG,202133,1694,258,1436,118132,1,100,15.2,-0.5,6.9,127642,1327.15,92549.47,769,602.47,0,83.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
ZH,202133,14479,3114,11365,1229032,1,100,21.5,3.3000000000000007,8.8,1539275,940.64,79844.86,2223,144.42,0,18.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
AG,202134,7039,254,6785,200780,1,100,3.6,-1.3000000000000003,4.6,685845,1026.33,29274.84,1017,148.29,0,16.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
AI,202134,176,13,163,4106,1,100,7.4,-2.4000000000000004,7,16128,1091.27,25458.83,44,272.82,0,33.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
AR,202134,268,12,256,12747,1,100,4.5,0.7999999999999998,7.9,55445,483.36,22990.35,-4,-7.22,0,-1.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
BE,202134,7431,215,7216,207302,1,100,2.9,-0.5,4.4,1039474,714.88,19942.97,855,82.25,0,13,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
BL,202134,4617,23,4594,73655,1,100,0.5,-0.4,4.4,289468,1594.99,25444.95,338,116.76,0,7.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
BS,202134,2831,47,2784,54648,1,100,1.7,-0.5000000000000002,1.9,195844,1445.54,27903.84,127,64.85,0,4.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
FL,202134,22,2,20,2284,1,100,9.1,0.7999999999999989,2.5,38747,56.78,5894.65,10,25.81,0,83.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
FR,202134,2444,105,2339,86323,1,100,4.3,0.6999999999999997,6.4,321783,759.52,26826.46,-422,-131.14,0,-14.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
GE,202134,6133,262,5871,143700,1,100,4.3,-0.7999999999999998,6,504128,1216.56,28504.67,968,192.02,0,18.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
GL,202134,196,18,178,8299,1,100,9.2,-0.5,5.2,40590,482.88,20445.92,52,128.11,0,36.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
GR,202134,980,77,903,73227,1,100,7.9,0.5,4.8,199021,492.41,36793.6,105,52.76,0,12,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
JU,202134,243,31,212,14641,1,100,12.8,-3.8999999999999986,9.8,73584,330.23,19896.99,40,54.35,0,19.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
LU,202134,2558,96,2462,77452,1,100,3.8,0,5.2,413120,619.19,18748.06,680,164.6,0,36.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
NE,202134,859,81,778,48198,1,100,9.4,-4.299999999999999,5.5,176496,486.7,27308.27,295,167.15,0,52.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
NW,202134,206,7,199,7450,1,100,3.4,0.10000000000000009,6.2,43087,478.1,17290.6,24,55.7,0,13.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
OW,202134,397,23,374,10155,1,100,5.8,2.0999999999999996,5.2,37930,1046.66,26773,-13,-34.28,0,-3.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SG,202134,2854,178,2676,110488,1,100,6.2,-2.3,8.3,510734,558.8,21633.18,512,100.24,0,21.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SH,202134,937,40,897,25584,1,100,4.3,-2.2,4.1,82348,1137.85,31068.15,199,241.65,0,27,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SO,202134,7090,162,6928,92108,1,100,2.3,-0.20000000000000018,2.9,275247,2575.87,33463.76,1896,688.84,0,36.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202134,1157,43,1114,32900,1,100,3.7,-1.0999999999999996,6.9,160480,720.96,20501,305,190.05,0,35.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
TG,202134,1642,92,1550,64014,1,100,5.6,-0.8000000000000007,5.6,279547,587.38,22899.19,412,147.38,0,33.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
TI,202134,1389,96,1293,96221,1,100,6.9,-0.5999999999999996,3.4,351491,395.17,27375.1,210,59.74,0,17.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
UR,202134,630,8,622,10135,1,100,1.3,0.6000000000000001,1.9,36703,1716.48,27613.55,72,196.17,0,12.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
VD,202134,3994,346,3648,303615,1,100,8.7,-2.3000000000000007,6.3,805098,496.09,37711.56,219,27.2,0,5.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
VS,202134,2531,81,2450,104804,1,100,3.2,-1,5.9,345525,732.51,30331.81,273,79.01,0,12.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202134,2195,22,2173,62259,1,100,1,0,2.9,127642,1719.65,48776.26,116,90.88,0,5.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202134,14281,572,13709,528791,1,100,4,-0.7999999999999998,4.7,1539275,927.77,34353.25,65,4.22,0,0.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
AG,202134,7994,1775,6219,420331,1,100,22.2,-3.1000000000000014,11.2,685845,1165.57,61286.59,1255,182.99,0,18.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
AI,202134,203,55,148,14252,1,100,27.1,1,8.6,16128,1258.68,88368.06,15,93.01,0,8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
AR,202134,695,118,577,29435,1,100,17,0.6000000000000014,11.1,55445,1253.49,53088.65,256,461.71,0,58.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
BE,202134,15367,1969,13398,722373,1,100,12.8,-1.5,9.1,1039474,1478.34,69494.09,2778,267.25,0,22.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
BL,202134,6622,685,5937,261404,1,100,10.3,-3.1999999999999993,6.9,289468,2287.64,90304.97,755,260.82,0,12.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
BS,202134,6503,491,6012,234328,1,100,7.6,-2.8000000000000007,6.3,195844,3320.5,119650.33,931,475.38,0,16.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
FL,202134,1126,42,1084,59222,1,100,3.7,-3.7,5.8,38747,2906.03,152842.8,190,490.36,0,20.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
FR,202134,2387,463,1924,221998,1,100,19.4,-0.9000000000000021,13.4,321783,741.8,68989.97,71,22.06,0,3.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
GE,202134,8757,1148,7609,659532,1,100,13.1,-0.7000000000000011,10.1,504128,1737.06,130826.3,307,60.9,0,3.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
GL,202134,994,154,840,29004,1,100,15.5,-2.3999999999999986,10.7,40590,2448.88,71456.02,314,773.59,0,46.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
GR,202134,3377,464,2913,241137,1,100,13.7,-0.5,5.2,199021,1696.81,121161.59,1040,522.56,0,44.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
JU,202134,840,149,691,48526,1,100,17.7,-3,13.8,73584,1141.55,65946.4,-62,-84.26,0,-6.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
LU,202134,3594,840,2754,235146,1,100,23.4,-3,12.6,413120,869.97,56919.54,429,103.85,0,13.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
NE,202134,1908,246,1662,138852,1,100,12.9,-4.4,11.9,176496,1081.04,78671.47,387,219.26,0,25.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
NW,202134,1463,46,1417,28773,1,100,3.1,-5.700000000000001,8.8,43087,3395.46,66778.84,941,2183.96,0,180.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
OW,202134,499,109,390,21182,1,100,21.8,4.600000000000001,12.4,37930,1315.58,55844.98,116,305.83,0,30.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SG,202134,5818,1263,4555,311181,1,100,21.7,-7.800000000000001,13.1,510734,1139.14,60928.19,1156,226.34,0,24.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SH,202134,1158,226,932,48114,1,100,19.5,-5.199999999999999,10.5,82348,1406.23,58427.65,343,416.53,0,42.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SO,202134,5520,834,4686,187662,1,100,15.1,-5.9,10.1,275247,2005.47,68179.49,2318,842.15,0,72.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
SZ,202134,1701,319,1382,109149,1,100,18.8,-1.8000000000000007,11.3,160480,1059.95,68014.08,261,162.64,0,18.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
TG,202134,3968,687,3281,168479,1,100,17.3,-4.899999999999999,11.2,279547,1419.44,60268.58,570,203.9,0,16.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
TI,202134,2529,358,2171,284503,1,100,14.2,-2.5,11.2,351491,719.51,80941.76,50,14.23,0,2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
UR,202134,1280,43,1237,48879,1,100,3.4,-1.6999999999999997,6.9,36703,3487.45,133174.4,337,918.18,0,35.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
VD,202134,8259,1245,7014,770315,1,100,15.1,-3.0000000000000018,9.7,805098,1025.84,95679.66,604,75.02,0,7.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
VS,202134,3750,580,3170,255904,1,100,15.5,-3.3000000000000007,13.6,345525,1085.3,74062.37,937,271.18,0,33.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
ZG,202134,1794,184,1610,119926,1,100,10.3,-4.899999999999999,6.9,127642,1405.49,93954.97,100,78.34,0,5.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
ZH,202134,18358,3301,15057,1247390,1,100,18,-3.5,9,1539275,1192.64,81037.5,3879,252,0,26.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,
AG,202135,7749,223,7526,208529,1,100,2.9,-0.7000000000000002,4.6,685845,1129.85,30404.68,710,103.52,0,10.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
AI,202135,168,18,150,4274,1,100,10.7,3.299999999999999,7.1,16128,1041.67,26500.5,-8,-49.6,0,-4.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
AR,202135,327,19,308,13074,1,100,5.8,1.2999999999999998,7.9,55445,589.77,23580.12,59,106.41,0,22,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
BE,202135,10996,226,10770,218298,1,100,2.1,-0.7999999999999998,4.3,1039474,1057.84,21000.81,3565,342.96,0,48,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
BL,202135,5836,35,5801,79491,1,100,0.6,0.09999999999999998,4.1,289468,2016.11,27461.07,1219,421.12,0,26.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
BS,202135,3804,44,3760,58452,1,100,1.2,-0.5,1.9,195844,1942.36,29846.2,973,496.82,0,34.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
FL,202135,26,1,25,2310,1,100,3.8,-5.3,2.5,38747,67.1,5961.75,4,10.32,0,18.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
FR,202135,2965,102,2863,89288,1,100,3.4,-0.8999999999999999,6.3,321783,921.43,27747.89,521,161.91,0,21.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
GE,202135,6145,207,5938,149845,1,100,3.4,-0.8999999999999999,5.9,504128,1218.94,29723.6,12,2.38,0,0.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
GL,202135,324,35,289,8623,1,100,10.8,1.6000000000000014,5.4,40590,798.23,21244.15,128,315.35,0,65.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
GR,202135,987,69,918,74214,1,100,7,-0.9000000000000004,4.8,199021,495.93,37289.53,7,3.52,0,0.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
JU,202135,311,23,288,14952,1,100,7.4,-5.4,9.7,73584,422.65,20319.63,68,92.42,0,28,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
LU,202135,5046,114,4932,82498,1,100,2.3,-1.5,5,413120,1221.44,19969.5,2488,602.25,0,97.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
NE,202135,1090,63,1027,49288,1,100,5.8,-3.6000000000000005,5.5,176496,617.58,27925.85,231,130.88,0,26.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
NW,202135,602,14,588,8052,1,100,2.3,-1.1,5.9,43087,1397.17,18687.77,396,919.07,0,192.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
OW,202135,570,21,549,10725,1,100,3.7,-2.0999999999999996,5.1,37930,1502.77,28275.77,173,456.11,0,43.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SG,202135,3274,163,3111,113762,1,100,5,-1.2000000000000002,8.2,510734,641.04,22274.22,420,82.24,0,14.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SH,202135,918,36,882,26502,1,100,3.9,-0.3999999999999999,4.1,82348,1114.78,32182.93,-19,-23.07,0,-2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SO,202135,7507,173,7334,99615,1,100,2.3,0,2.9,275247,2727.37,36191.13,417,151.5,0,5.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202135,1701,54,1647,34601,1,100,3.2,-0.5,6.7,160480,1059.95,21560.94,544,338.99,0,47,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
TG,202135,2023,83,1940,66037,1,100,4.1,-1.5,5.5,279547,723.67,23622.86,381,136.29,0,23.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
TI,202135,1546,62,1484,97767,1,100,4,-2.9000000000000004,3.4,351491,439.84,27814.94,157,44.67,0,11.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
UR,202135,644,12,632,10779,1,100,1.9,0.5999999999999999,1.9,36703,1754.62,29368.17,14,38.14,0,2.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
VD,202135,4427,275,4152,308042,1,100,6.2,-2.499999999999999,6.3,805098,549.87,38261.43,433,53.78,0,10.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
VS,202135,3087,84,3003,107891,1,100,2.7,-0.5,5.8,345525,893.42,31225.24,556,160.91,0,22,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202135,2284,22,2262,64543,1,100,1,0,2.9,127642,1789.38,50565.64,89,69.73,0,4.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202135,16088,559,15529,544879,1,100,3.5,-0.5,4.7,1539275,1045.17,35398.42,1807,117.4,0,12.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,
