sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
unknown,BS,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,8,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,FL,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,NA
unknown,FR,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,GE,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,7,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,GL,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,NA
unknown,GR,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,JU,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,LU,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,NE,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,NW,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,NA
unknown,OW,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,SG,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,SH,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,SO,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,SZ,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,TG,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,TI,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,UR,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,VD,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,38,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,VS,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,ZG,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
unknown,ZH,202028,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-28,0,NA,NA,0
male,AG,202029,37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,701,16113,0,0.514,51.4,344733,10.73,203.35,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,7,2.03,23.3,-1.2000000000000028
male,AI,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,418,0,NA,NA,8303,0,156.57,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,0,NA,NA
male,AR,202029,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,1357,0,1,100,27938,3.58,168.23,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,0,0,66.69999999999999
male,BE,202029,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,959,22988,0,0.593,59.3,510170,6.27,187.98,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,17,3.33,113.3,20.799999999999997
male,BL,202029,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,490,6172,0,0.7,70,141890,4.93,345.34,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-7,-4.94,-50,6.399999999999999
male,BS,202029,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,556,4543,0,0.533,53.300000000000004,94997,8.42,585.28,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-2,-2.11,-20,0.7000000000000028
male,FL,202029,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,1205,0,0.5,50,19215,5.2,244.6,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,1,5.2,NA,NA
male,FR,202029,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,549,11762,0,0.548,54.800000000000004,161153,10.55,340.67,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,6,3.72,54.5,4.800000000000004
male,GE,202029,51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2373,21613,0,0.573,57.3,244184,20.89,971.81,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,27,11.06,112.5,-1.2000000000000028
male,GL,202029,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,911,0,0.5,50,20546,14.6,243.36,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,2,9.73,200,0
male,GR,202029,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,439,4797,0,0.6,60,99707,3.01,440.29,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-4,-4.01,-57.1,-17.799999999999997
male,JU,202029,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,117,2374,0,0.333,33.300000000000004,36400,2.75,321.43,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-6,-16.48,-85.7,-24.999999999999993
male,LU,202029,18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,384,9565,0,0.667,66.7,205976,8.74,186.43,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,8,3.89,80,21.200000000000003
male,NE,202029,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,316,5998,0,0.4,40,86495,4.62,365.34,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,1,1.15,33.3,-35
male,NW,202029,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,846,0,0.5,50,22053,4.53,249.4,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,0,0,0
male,OW,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,725,0,0,0,19158,0,208.79,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-3,-15.66,-100,-75
male,SG,202029,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,479,14972,0,0.519,51.9,256039,5.47,187.08,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-3,-1.17,-17.6,4.700000000000003
male,SH,202029,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,1645,0,0.444,44.4,40768,9.81,122.65,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,0,0,-12.699999999999996
male,SO,202029,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,218,5949,0,0.538,53.800000000000004,137659,5.09,158.36,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-2,-1.45,-22.2,8.800000000000004
male,SZ,202029,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,183,4364,0,0.333,33.300000000000004,82213,4.87,222.59,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-8,-9.73,-66.7,-33.4
male,TG,202029,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,194,6273,0,0.5,50,140885,7.81,137.7,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,5,3.55,83.3,-25
male,TI,202029,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1604,12439,0,0.455,45.5,171141,8.76,937.24,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,1,0.58,7.1,-10.500000000000007
male,UR,202029,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,779,0,0.667,66.7,18739,10.67,314.85,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-1,-5.34,-33.3,-8.299999999999997
male,VD,202029,52,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2655,29729,0,0.525,52.5,395189,13.16,671.83,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,0,0,-7.299999999999997
male,VS,202029,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,914,13380,0,0.5,50,171254,4.67,533.71,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-3,-1.75,-27.3,-11.100000000000001
male,ZG,202029,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,127,2925,0,0.6,60,64594,9.29,196.61,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,2,3.1,50,26.699999999999996
male,ZH,202029,75,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2037,39641,0,0.521,52.1,766679,9.78,265.69,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-4,-0.52,-5.1,-3.500000000000007
female,AG,202029,35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,761,17443,0,0.486,48.6,341112,10.26,223.09,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,9,2.64,34.6,3
female,AI,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,404,0,NA,NA,7825,0,153.35,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,0,NA,NA
female,AR,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,1525,0,0,0,27507,0,192.68,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-2,-7.27,-100,-66.7
female,BE,202029,22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1089,25940,0,0.407,40.699999999999996,529304,4.16,205.74,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-2,-0.37,-8.3,-20.800000000000004
female,BL,202029,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,454,6347,0,0.3,30,147578,2.03,307.63,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-5,-3.39,-62.5,-6.399999999999999
female,BS,202029,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,619,4967,0,0.467,46.7,100847,6.94,613.8,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-2,-1.98,-22.2,-0.6999999999999957
female,FL,202029,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,1317,0,0.5,50,19532,5.12,204.79,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,1,5.12,NA,NA
female,FR,202029,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,764,13504,0,0.452,45.2,160630,8.72,475.63,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,3,1.87,27.3,-4.799999999999997
female,GE,202029,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3052,25347,0,0.427,42.699999999999996,259944,14.62,1174.1,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,21,8.08,123.5,1.1999999999999957
female,GL,202029,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,86,1102,0,0.5,50,20044,14.97,429.06,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,2,9.98,200,0
female,GR,202029,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,386,4920,0,0.4,40,99314,2.01,388.67,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,0,0,17.8
female,JU,202029,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,147,2992,0,0.667,66.7,37184,5.38,395.33,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-3,-8.07,-60,25.000000000000007
female,LU,202029,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,411,10622,0,0.333,33.300000000000004,207144,4.34,198.41,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-3,-1.45,-25,-21.200000000000003
female,NE,202029,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,417,7055,0,0.6,60,90001,6.67,463.33,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,5,5.56,500,35
female,NW,202029,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71,928,0,0.5,50,21034,4.75,337.55,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,0,0,0
female,OW,202029,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,841,0,1,100,18772,10.65,239.72,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,1,5.32,100,75
female,SG,202029,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,452,16722,0,0.481,48.1,254695,5.1,177.47,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-6,-2.36,-31.6,-4.700000000000003
female,SH,202029,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,1831,0,0.556,55.60000000000001,41580,12.03,127.47,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,2,4.81,66.7,12.70000000000001
female,SO,202029,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,261,6490,0,0.462,46.2,137588,4.36,189.7,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-5,-3.63,-45.5,-8.800000000000004
female,SZ,202029,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,185,4579,0,0.667,66.7,78267,10.22,236.37,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,2,2.55,33.3,33.4
female,TG,202029,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,213,7153,0,0.5,50,138662,7.93,153.61,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,9,6.49,450,25
female,TI,202029,18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1774,14005,0,0.545,54.50000000000001,180350,9.98,983.64,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,7,3.88,63.6,10.500000000000007
female,UR,202029,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,870,0,0.333,33.300000000000004,17964,5.57,283.9,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,0,0,8.300000000000004
female,VD,202029,47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3278,33242,0,0.475,47.5,409909,11.47,799.69,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,12,2.93,34.3,7.299999999999997
female,VS,202029,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1146,15378,0,0.5,50,174271,4.59,657.6,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,1,0.57,14.3,11.100000000000001
female,ZG,202029,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102,2883,0,0.4,40,63048,6.34,161.78,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-4,-6.35,-50,-26.700000000000003
female,ZH,202029,69,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2132,42008,0,0.479,47.9,772596,8.93,275.95,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,6,0.78,9.5,3.5
unknown,AG,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,7,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,-1,NA,-100,-1.7999999999999998
unknown,AI,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,NA
unknown,AR,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,BE,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,23,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,BL,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,BS,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,8,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,FL,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,NA
unknown,FR,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,GE,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,7,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,GL,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,GR,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,JU,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,LU,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,NE,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,NW,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,OW,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,SG,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,SH,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,SO,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,SZ,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,TG,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,TI,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,UR,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,VD,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,38,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,VS,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,ZG,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
unknown,ZH,202029,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-29,0,NA,NA,0
male,AG,202030,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,730,16113,0,0.414,41.4,344733,8.41,211.76,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-8,-2.32,-21.6,-10
male,AI,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,418,0,NA,NA,8303,0,156.57,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,0,NA,NA
male,AR,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,1357,0,0,0,27938,0,168.23,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-1,-3.58,-100,-100
male,BE,202030,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,976,22988,0,0.5,50,510170,3.33,191.31,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-15,-2.94,-46.9,-9.299999999999997
male,BL,202030,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,497,6172,0,0.636,63.6,141890,4.93,350.27,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,0,0,-6.399999999999999
male,BS,202030,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,561,4543,0,0.385,38.5,94997,5.26,590.54,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-3,-3.16,-37.5,-14.800000000000004
male,FL,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,1205,0,NA,NA,19215,0,244.6,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-1,-5.2,-100,NA
male,FR,202030,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,562,11762,0,0.684,68.4,161153,8.07,348.74,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-4,-2.48,-23.5,13.600000000000001
male,GE,202030,117,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2490,21613,0,0.5,50,244184,47.91,1019.72,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,66,27.02,129.4,-7.299999999999997
male,GL,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,911,0,0,0,20546,0,243.36,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-3,-14.6,-100,-50
