date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202118,BS,70 - 79,805,altersklasse_covid19,age_group_AKL10,16111,19266,5,119.58,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.074,7.3999999999999995
202119,BS,70 - 79,919,altersklasse_covid19,age_group_AKL10,16111,20185,5.7,125.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.066,6.6000000000000005
202120,BS,70 - 79,2854,altersklasse_covid19,age_group_AKL10,16111,23039,17.71,143,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.188,18.8
202121,BS,70 - 79,1663,altersklasse_covid19,age_group_AKL10,16111,24702,10.32,153.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.108,10.8
202122,BS,70 - 79,670,altersklasse_covid19,age_group_AKL10,16111,25372,4.16,157.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.033,3.3000000000000003
202123,BS,70 - 79,405,altersklasse_covid19,age_group_AKL10,16111,25777,2.51,160,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.029,2.9000000000000004
202124,BS,70 - 79,203,altersklasse_covid19,age_group_AKL10,16111,25980,1.26,161.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.015,1.5
202125,BS,70 - 79,203,altersklasse_covid19,age_group_AKL10,16111,26183,1.26,162.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.014,1.4000000000000001
202126,BS,70 - 79,149,altersklasse_covid19,age_group_AKL10,16111,26332,0.92,163.44,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.01,1
202127,BS,70 - 79,150,altersklasse_covid19,age_group_AKL10,16111,26482,0.93,164.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.024,2.4
202128,BS,70 - 79,83,altersklasse_covid19,age_group_AKL10,16111,26565,0.52,164.89,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.011,1.0999999999999999
202129,BS,70 - 79,122,altersklasse_covid19,age_group_AKL10,16111,26687,0.76,165.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.014,1.4000000000000001
202130,BS,70 - 79,77,altersklasse_covid19,age_group_AKL10,16111,26764,0.48,166.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.016,1.6
202131,BS,70 - 79,135,altersklasse_covid19,age_group_AKL10,16111,26899,0.84,166.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.025,2.5
202132,BS,70 - 79,84,altersklasse_covid19,age_group_AKL10,16111,26983,0.52,167.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.029,2.9000000000000004
202133,BS,70 - 79,125,altersklasse_covid19,age_group_AKL10,16111,27108,0.78,168.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.034,3.4000000000000004
202134,BS,70 - 79,131,altersklasse_covid19,age_group_AKL10,16111,27239,0.81,169.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.032,3.2
202135,BS,70 - 79,166,altersklasse_covid19,age_group_AKL10,16111,27405,1.03,170.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.036,3.5999999999999996
202136,BS,70 - 79,112,altersklasse_covid19,age_group_AKL10,16111,27517,0.7,170.8,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.026,2.6
202137,BS,70 - 79,210,altersklasse_covid19,age_group_AKL10,16111,27727,1.3,172.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.034,3.4000000000000004
202138,BS,70 - 79,169,altersklasse_covid19,age_group_AKL10,16111,27896,1.05,173.15,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.036,3.5999999999999996
202139,BS,70 - 79,163,altersklasse_covid19,age_group_AKL10,16111,28059,1.01,174.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.035,3.5000000000000004
202140,BS,70 - 79,157,altersklasse_covid19,age_group_AKL10,16111,28216,0.97,175.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.037,3.6999999999999997
202052,BS,80+,0,altersklasse_covid19,age_group_AKL10,13218,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202053,BS,80+,520,altersklasse_covid19,age_group_AKL10,13218,520,3.93,3.93,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.237,23.7
202101,BS,80+,718,altersklasse_covid19,age_group_AKL10,13218,1238,5.43,9.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.433,43.3
202102,BS,80+,1464,altersklasse_covid19,age_group_AKL10,13218,2702,11.08,20.44,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.439,43.9
202103,BS,80+,1402,altersklasse_covid19,age_group_AKL10,13218,4104,10.61,31.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.342,34.2
202104,BS,80+,1232,altersklasse_covid19,age_group_AKL10,13218,5336,9.32,40.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.464,46.400000000000006
202105,BS,80+,501,altersklasse_covid19,age_group_AKL10,13218,5837,3.79,44.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.625,62.5
202106,BS,80+,1922,altersklasse_covid19,age_group_AKL10,13218,7759,14.54,58.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.454,45.4
202107,BS,80+,880,altersklasse_covid19,age_group_AKL10,13218,8639,6.66,65.36,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.486,48.6
202108,BS,80+,1232,altersklasse_covid19,age_group_AKL10,13218,9871,9.32,74.68,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.527,52.7
202109,BS,80+,1679,altersklasse_covid19,age_group_AKL10,13218,11550,12.7,87.38,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.566,56.599999999999994
202110,BS,80+,1145,altersklasse_covid19,age_group_AKL10,13218,12695,8.66,96.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.541,54.1
202111,BS,80+,342,altersklasse_covid19,age_group_AKL10,13218,13037,2.59,98.63,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.476,47.599999999999994
202112,BS,80+,1197,altersklasse_covid19,age_group_AKL10,13218,14234,9.06,107.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.29,28.999999999999996
202113,BS,80+,1646,altersklasse_covid19,age_group_AKL10,13218,15880,12.45,120.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.354,35.4
202114,BS,80+,757,altersklasse_covid19,age_group_AKL10,13218,16637,5.73,125.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.27,27
202115,BS,80+,1017,altersklasse_covid19,age_group_AKL10,13218,17654,7.69,133.56,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.259,25.900000000000002
202116,BS,80+,965,altersklasse_covid19,age_group_AKL10,13218,18619,7.3,140.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.086,8.6
202117,BS,80+,644,altersklasse_covid19,age_group_AKL10,13218,19263,4.87,145.73,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.064,6.4
202118,BS,80+,416,altersklasse_covid19,age_group_AKL10,13218,19679,3.15,148.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.038,3.8
202119,BS,80+,868,altersklasse_covid19,age_group_AKL10,13218,20547,6.57,155.45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.062,6.2
202120,BS,80+,426,altersklasse_covid19,age_group_AKL10,13218,20973,3.22,158.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.028,2.8000000000000003
202121,BS,80+,278,altersklasse_covid19,age_group_AKL10,13218,21251,2.1,160.77,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.018,1.7999999999999998
202122,BS,80+,242,altersklasse_covid19,age_group_AKL10,13218,21493,1.83,162.6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.012,1.2
202123,BS,80+,181,altersklasse_covid19,age_group_AKL10,13218,21674,1.37,163.97,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.013,1.3
202124,BS,80+,125,altersklasse_covid19,age_group_AKL10,13218,21799,0.95,164.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.009,0.8999999999999999
202125,BS,80+,122,altersklasse_covid19,age_group_AKL10,13218,21921,0.92,165.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.008,0.8
202126,BS,80+,81,altersklasse_covid19,age_group_AKL10,13218,22002,0.61,166.45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.005,0.5
202127,BS,80+,85,altersklasse_covid19,age_group_AKL10,13218,22087,0.64,167.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.014,1.4000000000000001
202128,BS,80+,77,altersklasse_covid19,age_group_AKL10,13218,22164,0.58,167.68,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.01,1
202129,BS,80+,50,altersklasse_covid19,age_group_AKL10,13218,22214,0.38,168.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.006,0.6
202130,BS,80+,59,altersklasse_covid19,age_group_AKL10,13218,22273,0.45,168.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.012,1.2
202131,BS,80+,89,altersklasse_covid19,age_group_AKL10,13218,22362,0.67,169.18,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.017,1.7000000000000002
202132,BS,80+,62,altersklasse_covid19,age_group_AKL10,13218,22424,0.47,169.65,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.021,2.1
202133,BS,80+,75,altersklasse_covid19,age_group_AKL10,13218,22499,0.57,170.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.02,2
202134,BS,80+,81,altersklasse_covid19,age_group_AKL10,13218,22580,0.61,170.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.02,2
202135,BS,80+,104,altersklasse_covid19,age_group_AKL10,13218,22684,0.79,171.61,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.023,2.3
202136,BS,80+,76,altersklasse_covid19,age_group_AKL10,13218,22760,0.57,172.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.018,1.7999999999999998
202137,BS,80+,185,altersklasse_covid19,age_group_AKL10,13218,22945,1.4,173.59,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.03,3
202138,BS,80+,120,altersklasse_covid19,age_group_AKL10,13218,23065,0.91,174.5,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.025,2.5
202139,BS,80+,112,altersklasse_covid19,age_group_AKL10,13218,23177,0.85,175.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.024,2.4
202140,BS,80+,105,altersklasse_covid19,age_group_AKL10,13218,23282,0.79,176.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.025,2.5
202052,CH,0 - 9,1,altersklasse_covid19,age_group_AKL10,873043,1,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.001,0.1
202053,CH,0 - 9,1,altersklasse_covid19,age_group_AKL10,873043,2,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202101,CH,0 - 9,10,altersklasse_covid19,age_group_AKL10,873043,12,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202102,CH,0 - 9,2,altersklasse_covid19,age_group_AKL10,873043,14,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202103,CH,0 - 9,5,altersklasse_covid19,age_group_AKL10,873043,19,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202104,CH,0 - 9,8,altersklasse_covid19,age_group_AKL10,873043,27,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202105,CH,0 - 9,10,altersklasse_covid19,age_group_AKL10,873043,37,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202106,CH,0 - 9,7,altersklasse_covid19,age_group_AKL10,873043,44,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202107,CH,0 - 9,4,altersklasse_covid19,age_group_AKL10,873043,48,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202108,CH,0 - 9,6,altersklasse_covid19,age_group_AKL10,873043,54,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202109,CH,0 - 9,7,altersklasse_covid19,age_group_AKL10,873043,61,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202110,CH,0 - 9,5,altersklasse_covid19,age_group_AKL10,873043,66,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202111,CH,0 - 9,10,altersklasse_covid19,age_group_AKL10,873043,76,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202112,CH,0 - 9,5,altersklasse_covid19,age_group_AKL10,873043,81,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202113,CH,0 - 9,6,altersklasse_covid19,age_group_AKL10,873043,87,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202114,CH,0 - 9,9,altersklasse_covid19,age_group_AKL10,873043,96,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202115,CH,0 - 9,9,altersklasse_covid19,age_group_AKL10,873043,105,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202116,CH,0 - 9,16,altersklasse_covid19,age_group_AKL10,873043,121,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202117,CH,0 - 9,8,altersklasse_covid19,age_group_AKL10,873043,129,0,0.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202118,CH,0 - 9,19,altersklasse_covid19,age_group_AKL10,873043,148,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202119,CH,0 - 9,19,altersklasse_covid19,age_group_AKL10,873043,167,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202120,CH,0 - 9,8,altersklasse_covid19,age_group_AKL10,873043,175,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202121,CH,0 - 9,9,altersklasse_covid19,age_group_AKL10,873043,184,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202122,CH,0 - 9,20,altersklasse_covid19,age_group_AKL10,873043,204,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202123,CH,0 - 9,12,altersklasse_covid19,age_group_AKL10,873043,216,0,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202124,CH,0 - 9,10,altersklasse_covid19,age_group_AKL10,873043,226,0,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202125,CH,0 - 9,13,altersklasse_covid19,age_group_AKL10,873043,239,0,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202126,CH,0 - 9,13,altersklasse_covid19,age_group_AKL10,873043,252,0,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202127,CH,0 - 9,12,altersklasse_covid19,age_group_AKL10,873043,264,0,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202128,CH,0 - 9,8,altersklasse_covid19,age_group_AKL10,873043,272,0,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202129,CH,0 - 9,7,altersklasse_covid19,age_group_AKL10,873043,279,0,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202130,CH,0 - 9,5,altersklasse_covid19,age_group_AKL10,873043,284,0,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202131,CH,0 - 9,7,altersklasse_covid19,age_group_AKL10,873043,291,0,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202132,CH,0 - 9,6,altersklasse_covid19,age_group_AKL10,873043,297,0,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202133,CH,0 - 9,7,altersklasse_covid19,age_group_AKL10,873043,304,0,0.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202134,CH,0 - 9,14,altersklasse_covid19,age_group_AKL10,873043,318,0,0.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202135,CH,0 - 9,15,altersklasse_covid19,age_group_AKL10,873043,333,0,0.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202136,CH,0 - 9,20,altersklasse_covid19,age_group_AKL10,873043,353,0,0.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202137,CH,0 - 9,23,altersklasse_covid19,age_group_AKL10,873043,376,0,0.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202138,CH,0 - 9,9,altersklasse_covid19,age_group_AKL10,873043,385,0,0.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202139,CH,0 - 9,13,altersklasse_covid19,age_group_AKL10,873043,398,0,0.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202140,CH,0 - 9,11,altersklasse_covid19,age_group_AKL10,873043,409,0,0.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202052,CH,10 - 19,11,altersklasse_covid19,age_group_AKL10,844155,11,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.01,1
202053,CH,10 - 19,21,altersklasse_covid19,age_group_AKL10,844155,32,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.004,0.4
202101,CH,10 - 19,178,altersklasse_covid19,age_group_AKL10,844155,210,0.02,0.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.005,0.5
202102,CH,10 - 19,194,altersklasse_covid19,age_group_AKL10,844155,404,0.02,0.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.004,0.4
202103,CH,10 - 19,344,altersklasse_covid19,age_group_AKL10,844155,748,0.04,0.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.003,0.3
202104,CH,10 - 19,399,altersklasse_covid19,age_group_AKL10,844155,1147,0.05,0.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.004,0.4
202105,CH,10 - 19,349,altersklasse_covid19,age_group_AKL10,844155,1496,0.04,0.18,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.003,0.3
202106,CH,10 - 19,585,altersklasse_covid19,age_group_AKL10,844155,2081,0.07,0.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.004,0.4
202107,CH,10 - 19,459,altersklasse_covid19,age_group_AKL10,844155,2540,0.05,0.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.004,0.4
202108,CH,10 - 19,475,altersklasse_covid19,age_group_AKL10,844155,3015,0.06,0.36,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.003,0.3
202109,CH,10 - 19,567,altersklasse_covid19,age_group_AKL10,844155,3582,0.07,0.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.004,0.4
202110,CH,10 - 19,622,altersklasse_covid19,age_group_AKL10,844155,4204,0.07,0.5,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.004,0.4
202111,CH,10 - 19,766,altersklasse_covid19,age_group_AKL10,844155,4970,0.09,0.59,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.005,0.5
202112,CH,10 - 19,662,altersklasse_covid19,age_group_AKL10,844155,5632,0.08,0.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.004,0.4
202113,CH,10 - 19,646,altersklasse_covid19,age_group_AKL10,844155,6278,0.08,0.74,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.004,0.4
202114,CH,10 - 19,682,altersklasse_covid19,age_group_AKL10,844155,6960,0.08,0.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.003,0.3
202115,CH,10 - 19,1017,altersklasse_covid19,age_group_AKL10,844155,7977,0.12,0.94,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.003,0.3
202116,CH,10 - 19,1526,altersklasse_covid19,age_group_AKL10,844155,9503,0.18,1.13,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.004,0.4
202117,CH,10 - 19,2731,altersklasse_covid19,age_group_AKL10,844155,12234,0.32,1.45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.007,0.7000000000000001
202118,CH,10 - 19,4699,altersklasse_covid19,age_group_AKL10,844155,16933,0.56,2.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.01,1
202119,CH,10 - 19,5085,altersklasse_covid19,age_group_AKL10,844155,22018,0.6,2.61,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.011,1.0999999999999999
202120,CH,10 - 19,7591,altersklasse_covid19,age_group_AKL10,844155,29609,0.9,3.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.013,1.3
202121,CH,10 - 19,10981,altersklasse_covid19,age_group_AKL10,844155,40590,1.3,4.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.02,2
202122,CH,10 - 19,17511,altersklasse_covid19,age_group_AKL10,844155,58101,2.07,6.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.028,2.8000000000000003
202123,CH,10 - 19,23034,altersklasse_covid19,age_group_AKL10,844155,81135,2.73,9.61,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.036,3.5999999999999996
202124,CH,10 - 19,28261,altersklasse_covid19,age_group_AKL10,844155,109396,3.35,12.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.047,4.7
202125,CH,10 - 19,25543,altersklasse_covid19,age_group_AKL10,844155,134939,3.03,15.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.049,4.9
202126,CH,10 - 19,33507,altersklasse_covid19,age_group_AKL10,844155,168446,3.97,19.95,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.075,7.5
202127,CH,10 - 19,31923,altersklasse_covid19,age_group_AKL10,844155,200369,3.78,23.74,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.077,7.7
202128,CH,10 - 19,31994,altersklasse_covid19,age_group_AKL10,844155,232363,3.79,27.53,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.088,8.799999999999999
202129,CH,10 - 19,26794,altersklasse_covid19,age_group_AKL10,844155,259157,3.17,30.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.091,9.1
202130,CH,10 - 19,26915,altersklasse_covid19,age_group_AKL10,844155,286072,3.19,33.89,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.144,14.399999999999999
202131,CH,10 - 19,24745,altersklasse_covid19,age_group_AKL10,844155,310817,2.93,36.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.181,18.099999999999998
202132,CH,10 - 19,25651,altersklasse_covid19,age_group_AKL10,844155,336468,3.04,39.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.192,19.2
202133,CH,10 - 19,27243,altersklasse_covid19,age_group_AKL10,844155,363711,3.23,43.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.191,19.1
