date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202109,10 - 19,fully_vaccinated,0,0,1206,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,10 - 19,partially_vaccinated,0,0,1193,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,10 - 19,not_vaccinated,0,11,845676,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,10 - 19,unknown,2,7,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,20 - 29,fully_vaccinated,0,0,8926,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,20 - 29,partially_vaccinated,0,0,9145,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,20 - 29,not_vaccinated,8,23,1031788,0.78,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,20 - 29,unknown,4,24,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,30 - 39,fully_vaccinated,0,0,14128,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,30 - 39,partially_vaccinated,0,0,13913,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,30 - 39,not_vaccinated,9,28,1206102,0.75,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,30 - 39,unknown,8,47,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,40 - 49,fully_vaccinated,0,0,19718,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,40 - 49,partially_vaccinated,1,2,18291,5.47,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,40 - 49,not_vaccinated,16,50,1165815,1.37,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,40 - 49,unknown,14,83,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,50 - 59,fully_vaccinated,2,2,30845,6.48,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,50 - 59,partially_vaccinated,0,0,30521,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,50 - 59,not_vaccinated,21,79,1237543,1.7,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,50 - 59,unknown,20,164,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,60 - 69,fully_vaccinated,1,4,31920,3.13,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,60 - 69,partially_vaccinated,1,3,33005,3.03,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,60 - 69,not_vaccinated,29,113,887845,3.27,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,60 - 69,unknown,32,240,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,70 - 79,fully_vaccinated,1,6,98741,1.01,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,70 - 79,partially_vaccinated,0,10,81759,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,70 - 79,not_vaccinated,36,141,544403,6.61,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,70 - 79,unknown,52,354,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,80+,fully_vaccinated,2,9,136533,1.46,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,80+,partially_vaccinated,5,20,91647,5.46,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,80+,not_vaccinated,21,194,227018,9.25,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,80+,unknown,48,514,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202109,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,0 - 9,fully_vaccinated,0,0,26,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,0 - 9,partially_vaccinated,0,0,15,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,0 - 9,not_vaccinated,7,29,877058,0.8,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,0 - 9,unknown,1,6,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,10 - 19,fully_vaccinated,0,0,1432,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,10 - 19,partially_vaccinated,0,0,1367,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,10 - 19,not_vaccinated,0,11,845276,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,10 - 19,unknown,0,7,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,20 - 29,fully_vaccinated,0,0,10516,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,20 - 29,partially_vaccinated,0,0,10656,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,20 - 29,not_vaccinated,3,26,1028687,0.29,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,20 - 29,unknown,4,28,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,30 - 39,fully_vaccinated,0,0,16469,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,30 - 39,partially_vaccinated,0,0,16129,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,30 - 39,not_vaccinated,8,36,1201545,0.67,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,30 - 39,unknown,16,63,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,40 - 49,fully_vaccinated,0,0,22906,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,40 - 49,partially_vaccinated,0,2,21221,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,40 - 49,not_vaccinated,19,69,1159697,1.64,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,40 - 49,unknown,20,103,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,50 - 59,fully_vaccinated,0,2,36511,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,50 - 59,partially_vaccinated,0,0,34781,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,50 - 59,not_vaccinated,21,100,1227617,1.71,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,50 - 59,unknown,28,192,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,60 - 69,fully_vaccinated,0,4,38081,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,60 - 69,partially_vaccinated,0,3,39088,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,60 - 69,not_vaccinated,28,141,875601,3.2,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,60 - 69,unknown,44,284,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,70 - 79,fully_vaccinated,2,8,116821,1.71,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,70 - 79,partially_vaccinated,2,12,93447,2.14,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,70 - 79,not_vaccinated,21,162,514635,4.08,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,70 - 79,unknown,56,410,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,80+,fully_vaccinated,3,12,161503,1.86,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,80+,partially_vaccinated,5,25,90569,5.52,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,80+,not_vaccinated,36,230,203126,17.72,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,80+,unknown,51,565,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202110,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,0 - 9,fully_vaccinated,0,0,29,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,0 - 9,partially_vaccinated,0,0,19,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,0 - 9,not_vaccinated,3,32,877051,0.34,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,0 - 9,unknown,6,12,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,10 - 19,fully_vaccinated,0,0,1843,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,10 - 19,partially_vaccinated,0,0,1312,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,10 - 19,not_vaccinated,1,12,844920,0.12,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,10 - 19,unknown,1,8,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,20 - 29,fully_vaccinated,0,0,13411,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,20 - 29,partially_vaccinated,0,0,10027,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,20 - 29,not_vaccinated,6,32,1026421,0.58,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,20 - 29,unknown,5,33,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,30 - 39,fully_vaccinated,0,0,21022,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,30 - 39,partially_vaccinated,1,1,15378,6.5,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,30 - 39,not_vaccinated,12,48,1197743,1,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,30 - 39,unknown,8,71,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,40 - 49,fully_vaccinated,0,0,28802,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,40 - 49,partially_vaccinated,0,2,20915,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,40 - 49,not_vaccinated,19,88,1154107,1.65,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,40 - 49,unknown,22,125,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,50 - 59,fully_vaccinated,1,3,46247,2.16,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,50 - 59,partially_vaccinated,1,1,34578,2.89,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,50 - 59,not_vaccinated,41,141,1218084,3.37,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,50 - 59,unknown,35,227,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,60 - 69,fully_vaccinated,1,5,46942,2.13,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,60 - 69,partially_vaccinated,0,3,44803,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,60 - 69,not_vaccinated,40,181,861025,4.65,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,60 - 69,unknown,52,336,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,70 - 79,fully_vaccinated,2,10,134132,1.49,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,70 - 79,partially_vaccinated,2,14,101601,1.97,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,70 - 79,not_vaccinated,20,182,489170,4.09,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,70 - 79,unknown,57,467,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,80+,fully_vaccinated,3,15,185607,1.62,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,80+,partially_vaccinated,7,32,82585,8.48,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,80+,not_vaccinated,23,253,187006,12.3,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,80+,unknown,50,615,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202111,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,0 - 9,fully_vaccinated,0,0,31,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,0 - 9,partially_vaccinated,0,0,20,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,0 - 9,not_vaccinated,4,36,877048,0.46,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,0 - 9,unknown,1,13,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,10 - 19,fully_vaccinated,0,0,2099,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,10 - 19,partially_vaccinated,0,0,1468,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,10 - 19,not_vaccinated,1,13,844508,0.12,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,10 - 19,unknown,3,11,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,20 - 29,fully_vaccinated,0,0,15711,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,20 - 29,partially_vaccinated,0,0,11049,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,20 - 29,not_vaccinated,5,37,1023099,0.49,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,20 - 29,unknown,4,37,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,30 - 39,fully_vaccinated,0,0,24655,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,30 - 39,partially_vaccinated,0,1,16783,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,30 - 39,not_vaccinated,16,64,1192705,1.34,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,30 - 39,unknown,10,81,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,40 - 49,fully_vaccinated,0,0,33734,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,40 - 49,partially_vaccinated,0,2,23276,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,40 - 49,not_vaccinated,25,113,1146814,2.18,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,40 - 49,unknown,24,149,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,50 - 59,fully_vaccinated,0,3,54273,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,50 - 59,partially_vaccinated,0,1,40047,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,50 - 59,not_vaccinated,51,192,1204589,4.23,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,50 - 59,unknown,32,259,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,60 - 69,fully_vaccinated,0,5,56019,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,60 - 69,partially_vaccinated,1,4,58398,1.71,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,60 - 69,not_vaccinated,43,224,838353,5.13,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,60 - 69,unknown,61,397,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,70 - 79,fully_vaccinated,1,11,154599,0.65,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,70 - 79,partially_vaccinated,2,16,121118,1.65,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,70 - 79,not_vaccinated,42,224,449186,9.35,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,70 - 79,unknown,60,527,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,80+,fully_vaccinated,5,20,206323,2.42,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,80+,partially_vaccinated,2,34,83311,2.4,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,80+,not_vaccinated,17,270,165564,10.27,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,80+,unknown,66,681,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202112,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,0 - 9,fully_vaccinated,0,0,33,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,0 - 9,partially_vaccinated,0,0,22,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,0 - 9,not_vaccinated,9,45,877044,1.03,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,0 - 9,unknown,0,13,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,10 - 19,fully_vaccinated,0,0,2318,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,10 - 19,partially_vaccinated,0,0,1681,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,10 - 19,not_vaccinated,2,15,844076,0.24,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,10 - 19,unknown,1,12,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,20 - 29,fully_vaccinated,0,0,17747,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,20 - 29,partially_vaccinated,0,0,11940,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,20 - 29,not_vaccinated,3,40,1020172,0.29,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,20 - 29,unknown,9,46,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,30 - 39,fully_vaccinated,0,0,27718,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,30 - 39,partially_vaccinated,1,2,18369,5.44,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,30 - 39,not_vaccinated,22,86,1188056,1.85,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,30 - 39,unknown,9,90,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,40 - 49,fully_vaccinated,0,0,37616,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,40 - 49,partially_vaccinated,0,2,26217,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,40 - 49,not_vaccinated,27,140,1139991,2.37,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,40 - 49,unknown,27,176,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,50 - 59,fully_vaccinated,0,3,60634,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,50 - 59,partially_vaccinated,0,1,46205,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,50 - 59,not_vaccinated,48,240,1192070,4.03,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,50 - 59,unknown,55,314,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,60 - 69,fully_vaccinated,2,7,63945,3.13,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,60 - 69,partially_vaccinated,2,6,76023,2.63,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,60 - 69,not_vaccinated,56,280,812802,6.89,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,60 - 69,unknown,63,460,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,70 - 79,fully_vaccinated,4,15,177902,2.25,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,70 - 79,partially_vaccinated,4,20,136423,2.93,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,70 - 79,not_vaccinated,30,254,410578,7.31,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,70 - 79,unknown,67,594,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,80+,fully_vaccinated,10,30,226124,4.42,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,80+,partially_vaccinated,1,35,81249,1.23,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,80+,not_vaccinated,33,303,147825,22.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,80+,unknown,55,736,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202113,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,0 - 9,fully_vaccinated,0,0,35,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,0 - 9,partially_vaccinated,0,0,28,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,0 - 9,not_vaccinated,7,52,877036,0.8,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,0 - 9,unknown,2,15,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,10 - 19,fully_vaccinated,0,0,2682,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,10 - 19,partially_vaccinated,0,0,1647,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,10 - 19,not_vaccinated,1,16,843746,0.12,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,10 - 19,unknown,0,12,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,20 - 29,fully_vaccinated,0,0,20665,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,20 - 29,partially_vaccinated,0,0,11985,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,20 - 29,not_vaccinated,6,46,1017209,0.59,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,20 - 29,unknown,5,51,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
202114,30 - 39,fully_vaccinated,0,0,32032,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-10-11_08-00-56
